,actor1,actor2,actor3,age,budget,city,country,daytype,decision,director,dominantEmo,endEmo,genre1,genre2,genre3,interaction,itemID,location,mood,movieCountry,movieLanguage,movieYear,physical,rating,season,sex,social,time,userID,weather
1001,1103.0,877.0,1286.0,26.0,48000000.0,21.0,2.0,2.0,1.0,293.0,2.0,1.0,10.0,17.0,19.0,1.0,3848.0,1.0,1.0,37.0,9.0,2001.0,2.0,5,4.0,2.0,1.0,2.0,50.0,1.0
1002,914.0,89.0,1040.0,27.0,50000000.0,20.0,2.0,2.0,2.0,165.0,7.0,7.0,6.0,10.0,13.0,1.0,3510.0,1.0,1.0,37.0,9.0,2010.0,1.0,3,4.0,1.0,2.0,3.0,54.0,1.0
1003,1416.0,1924.0,1380.0,23.0,13000000.0,3.0,5.0,1.0,1.0,159.0,4.0,4.0,10.0,21.0,15.810935974121094,1.0,3726.0,1.0,1.0,37.0,9.0,2010.0,1.0,5,4.0,2.0,1.0,4.0,125.0,1.0
1004,476.0,342.0,1645.0,28.0,90000000.0,20.0,2.0,2.0,1.0,786.0,7.0,7.0,1.0,10.0,21.0,1.0,3849.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,1.0,1.0,1.0,48.0,1.0
1005,1678.0,1376.0,859.0,27.0,202927216.0,20.0,2.0,2.0,1.0,251.0,1.0,1.0,10.0,21.0,11.853636741638184,1.0,3710.0,1.0,2.0,37.0,9.0,2010.0,2.0,3,4.0,1.0,1.0,1.0,25.0,1.0
1006,664.0,1487.0,1541.0,27.0,4000000.0,20.0,2.0,2.0,1.0,251.0,1.0,3.0,8.0,10.0,21.0,1.0,3850.0,1.0,1.0,13.0,10.0,2005.0,2.0,5,4.0,1.0,1.0,1.0,25.0,1.0
1007,1834.0,802.0,612.0,27.0,199722224.0,20.0,2.0,2.0,1.0,226.0,2.0,2.0,7.0,11.856902122497559,12.233172416687012,1.0,3851.0,1.0,3.0,13.0,10.0,1998.0,2.0,5,4.0,1.0,1.0,1.0,25.0,1.0
1008,1987.0,1618.0,1555.0,27.0,15000000.0,20.0,2.0,2.0,1.0,759.0,2.0,2.0,7.0,11.0,8.713916778564453,1.0,3852.0,1.0,3.0,37.0,9.0,2010.0,2.0,4,4.0,1.0,1.0,1.0,25.0,1.0
1009,1308.0,1047.0,1672.0,27.0,163458464.0,20.0,2.0,2.0,1.0,16.0,2.0,2.0,3.0,7.0,15.0,2.0,3853.0,1.0,1.0,12.0,9.0,1989.0,2.0,3,4.0,1.0,1.0,2.0,25.0,1.0
1010,1636.0,443.0,53.0,27.0,10000000.0,20.0,2.0,2.0,1.0,89.0,4.0,2.0,7.0,10.0,13.661211967468262,1.0,3854.0,1.0,1.0,37.0,9.0,2009.0,1.0,3,4.0,1.0,2.0,2.0,25.0,3.0
1011,1772.0,635.0,174.0,28.0,6000000.0,20.0,2.0,2.0,2.0,106.0,7.0,2.0,8.0,17.0,21.0,2.0,2509.0,1.0,1.0,37.0,9.0,1995.0,1.0,5,4.0,1.0,2.0,3.0,61.0,1.0
1012,1437.0,862.0,56.0,28.0,150000000.0,20.0,2.0,3.0,2.0,397.0,7.0,7.0,1.0,3.0,12.0,1.0,3687.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,2.0,2.0,1.0,55.0,5.0
1013,1953.0,1858.0,979.0,28.0,130000000.0,20.0,2.0,3.0,1.0,774.0,4.0,2.0,4.0,1.0,7.0,1.0,3735.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,4.0,2.0,1.0,2.0,55.0,5.0
1014,1359.0,1458.0,1163.0,28.0,5000000.0,20.0,2.0,2.0,2.0,151.0,4.0,2.0,8.0,17.0,21.0,1.0,3643.0,3.0,2.0,33.0,27.0,2009.0,1.0,5,4.0,1.0,3.0,3.0,48.0,1.0
1015,1659.0,290.0,1303.0,28.0,200000000.0,20.0,2.0,2.0,1.0,650.0,7.0,7.0,1.0,3.0,10.0,1.0,83.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,4.0,1.0,1.0,2.0,48.0,1.0
1016,1767.0,1722.0,885.0,28.0,173114192.0,20.0,2.0,2.0,1.0,721.0,5.0,4.0,2.0,10.0,14.0,1.0,3637.0,1.0,3.0,27.0,23.0,2010.0,1.0,5,4.0,1.0,1.0,4.0,48.0,1.0
1017,1803.0,251.0,1376.0,28.0,82000000.0,20.0,2.0,1.0,1.0,750.0,7.0,7.0,1.0,3.0,21.0,1.0,18.0,1.0,2.0,37.0,9.0,2010.0,1.0,2,4.0,1.0,1.0,3.0,48.0,1.0
1018,1180.0,224.0,1552.0,28.0,110000000.0,20.0,2.0,1.0,1.0,354.0,7.0,7.0,1.0,3.0,21.0,1.0,42.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,1.0,1.0,3.0,48.0,1.0
1019,384.0,921.0,505.0,26.0,950000.0,21.0,2.0,2.0,1.0,139.0,2.0,7.0,8.0,10.0,18.0,2.0,3855.0,1.0,2.0,37.0,9.0,1971.0,1.0,2,4.0,2.0,1.0,3.0,50.0,1.0
1020,566.0,1520.0,71.0,26.0,8000000.0,10.0,3.0,2.0,2.0,800.0,2.0,2.0,7.0,18.0,14.246013641357422,1.0,3611.0,1.0,1.0,37.0,9.0,2010.0,1.0,1,4.0,2.0,2.0,3.0,28.0,5.0
1021,1584.0,1725.0,748.0,28.0,175000000.0,20.0,2.0,3.0,1.0,143.0,2.0,4.0,4.0,1.0,3.0,1.0,3856.0,1.0,2.0,37.0,9.0,2009.0,1.0,5,4.0,2.0,1.0,2.0,55.0,5.0
1022,927.0,657.0,557.0,28.0,80000000.0,20.0,2.0,3.0,1.0,814.0,4.0,4.0,4.0,3.0,12.0,1.0,3857.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,2.0,1.0,1.0,55.0,1.0
1023,165.0,975.0,1580.0,28.0,37000000.0,20.0,2.0,3.0,1.0,70.0,4.0,2.0,8.0,10.0,21.0,1.0,3630.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,4.0,2.0,2.0,2.0,55.0,1.0
1024,1416.0,1924.0,1380.0,28.0,13000000.0,20.0,2.0,3.0,1.0,159.0,4.0,4.0,10.0,21.0,12.441655158996582,1.0,3726.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,4.0,2.0,1.0,4.0,55.0,1.0
1025,391.0,657.0,728.0,30.0,15000000.0,20.0,2.0,2.0,1.0,773.0,2.0,2.0,10.0,13.0,12.00629711151123,1.0,3787.0,1.0,1.0,36.0,9.0,2010.0,1.0,5,4.0,2.0,1.0,3.0,31.0,1.0
1026,1772.0,635.0,174.0,23.0,6000000.0,3.0,5.0,2.0,1.0,106.0,4.0,4.0,8.0,17.0,21.0,2.0,2509.0,3.0,1.0,37.0,9.0,1995.0,1.0,5,4.0,2.0,2.0,4.0,125.0,1.0
1027,969.0,98.0,1500.0,30.0,100000000.0,10.0,3.0,1.0,2.0,221.0,2.0,2.0,1.0,10.0,21.0,1.0,3748.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,4.0,1.0,2.0,3.0,15.0,2.0
1028,877.0,640.0,244.0,22.0,170000000.0,10.0,3.0,1.0,1.0,411.0,4.0,7.0,1.0,3.0,19.0,1.0,3770.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,4.0,1.0,2.0,3.0,138.0,2.0
1029,1066.0,1336.0,1262.0,30.0,15000.0,10.0,3.0,1.0,1.0,575.0,3.0,4.0,14.0,17.0,21.0,1.0,3858.0,1.0,1.0,37.0,9.0,2007.0,1.0,4,4.0,1.0,1.0,2.0,35.0,2.0
1030,847.0,339.0,1839.0,21.0,10000000.0,10.0,3.0,2.0,1.0,591.0,2.0,2.0,7.0,18.0,10.418744087219238,2.0,3859.0,3.0,1.0,37.0,9.0,1999.0,1.0,5,2.0,1.0,3.0,3.0,140.0,1.0
1031,658.0,1048.0,1779.0,23.0,183590064.0,10.0,3.0,1.0,1.0,235.0,7.0,7.0,6.0,10.0,22.0,1.0,2489.0,2.0,2.0,37.0,9.0,1970.0,1.0,4,1.0,1.0,1.0,3.0,141.0,2.0
1032,547.0,844.0,891.0,24.0,4500000.0,3.0,5.0,1.0,1.2493772506713867,159.0,7.0,7.0,10.0,7.320883274078369,10.33237075805664,1.0,3860.0,1.0,2.0,37.0,9.0,2000.0,1.0,4,4.0,1.0,1.0,3.0,143.0,2.0
1033,224.0,522.0,1986.0,24.0,35000000.0,3.0,5.0,2.2335405349731445,1.5156242847442627,769.0,7.0,7.0,7.0,8.0,12.821146965026855,1.5137910842895508,3649.0,2.0611917972564697,2.0,37.0,9.0,2009.0,1.4594630002975464,5,2.5610744953155518,1.0,4.487040996551514,2.7296226024627686,143.0,3.460881471633911
1034,1169.0,169.0,1265.0,24.0,80000000.0,3.0,5.0,1.0,1.5104832649230957,490.0,7.0,4.0,10.0,17.0,21.0,1.0,138.0,2.0,2.0,37.0,9.0,2010.0,1.0,5,1.0,1.0,2.0,3.0,143.0,2.0
1035,1169.0,1088.0,997.0,24.0,160000000.0,3.0,5.0,1.0,1.9310436248779297,135.0,7.0,7.0,1.0,17.0,19.0,1.4281975030899048,47.0,2.0,2.0,37.0,9.0,2010.0,1.0,4,3.0,1.0,2.0,3.0,143.0,3.2804927825927734
1036,1174.0,1027.0,1045.0,24.0,3500000.0,3.0,5.0,2.86789608001709,1.598755121231079,345.0,7.0,7.0,7.0,18.0,14.567092895507812,1.4814852476119995,3861.0,1.0,2.0,37.0,9.0,1980.0,1.0,4,1.8701460361480713,1.0,1.0,3.0,143.0,2.9714128971099854
1037,384.0,359.0,164.0,24.0,33000000.0,3.0,5.0,2.3820347785949707,1.4290001392364502,139.0,7.0,7.0,10.0,1.711191177368164,11.563852310180664,1.4497425556182861,3708.0,2.33385968208313,2.0,37.0,9.0,2008.0,1.2946234941482544,5,2.5953359603881836,1.0,4.638241767883301,2.765272617340088,143.0,3.010521173477173
1038,1103.0,1659.0,698.0,24.0,35000000.0,3.0,5.0,1.9994115829467773,1.3871524333953857,145.0,7.0,7.0,8.0,10.0,17.0,1.2516570091247559,3535.0,1.432779312133789,2.0,37.0,9.0,1997.0,1.665955662727356,4,1.4821467399597168,1.0,1.1844402551651,2.5046167373657227,143.0,3.549487352371216
1039,1180.0,599.0,1234.0,24.0,25000000.0,3.0,5.0,1.778538703918457,1.348827838897705,622.0,7.0,7.0,1.0,8.0,10.0,1.927886962890625,3862.0,2.1339330673217773,2.0,13.0,9.0,2008.0,1.8730717897415161,4,2.5103580951690674,1.0,4.077300071716309,3.0032565593719482,143.0,3.428783655166626
1040,914.0,89.0,1040.0,24.0,50000000.0,3.0,5.0,2.0444276332855225,1.0346676111221313,165.0,7.0,7.0,6.0,10.0,13.0,1.4875822067260742,3510.0,2.0029287338256836,2.0,37.0,9.0,2010.0,1.5053268671035767,5,2.820268154144287,1.0,3.5656771659851074,2.824918031692505,143.0,2.1641013622283936
1041,1388.0,1271.0,1563.0,24.0,1000000.0,3.0,5.0,1.330926775932312,1.5648167133331299,417.0,7.0,7.0,1.0,8.0,9.0,1.512486457824707,3863.0,2.2740368843078613,2.0,27.0,23.0,2009.0,1.2600748538970947,4,1.6736323833465576,1.0,5.138139247894287,2.521338701248169,143.0,1.1424120664596558
1042,869.0,1041.0,1600.0,23.0,20000000.0,10.0,3.0,1.0,1.0,634.0,7.0,4.0,1.0,8.0,21.0,1.0,48.0,1.9248285293579102,2.0,13.0,10.0,2010.0,1.0,3,2.303356170654297,1.0,4.09798002243042,2.0,141.0,3.072652578353882
1043,1453.0,1527.0,984.71044921875,23.0,151892480.0,10.0,3.0,1.0,1.0,149.0,4.0,7.0,10.0,7.467423915863037,10.462328910827637,1.0,3864.0,1.0,2.0,28.0,24.0,2009.0,1.0,4,2.7739651203155518,1.0,3.0,4.0,141.0,3.7756595611572266
1044,1659.0,936.0,396.0,589.482666015625,103000000.0,3.0,5.0,2.0,1.354238510131836,650.0,7.0,7.0,1.0,3.0,10.0,1.9378514289855957,3737.0,1.0,2.0,37.0,9.0,2000.0,1.8830362558364868,5,1.0,1.0,4.186409950256348,3.0,145.0,2.0
1045,817.0,1057.0,77.0,236.28733825683594,18000000.0,3.0,5.0,1.0,1.3953543901443481,157.0,4.0,7.0,3.0,6.0,10.0,1.5050568580627441,3750.0,1.0,2.0,37.0,9.0,2010.0,1.6693564653396606,4,4.0,1.0,1.0,3.0,145.0,2.0
1046,1782.0,857.0,1658.0,454.9708557128906,69000000.0,3.0,5.0,2.3604166507720947,1.8855278491973877,621.0,2.0,2.0,4.0,7.0,11.0,1.351892352104187,3610.0,1.508680820465088,1.0,37.0,9.0,2010.0,1.511122226715088,5,2.177001476287842,1.0,4.717061996459961,2.6322951316833496,145.0,3.31769061088562
1047,1953.0,1858.0,979.0,469.2120666503906,130000000.0,3.0,5.0,2.2311105728149414,1.1593468189239502,774.0,2.0,2.0,4.0,1.0,7.0,1.219138741493225,3735.0,1.6960514783859253,2.0,37.0,9.0,2010.0,1.5138341188430786,5,3.6489429473876953,1.0,3.5627567768096924,2.5888805389404297,145.0,4.751184463500977
1048,1437.0,1640.0,1773.0,462.0576171875,40000000.0,3.0,5.0,1.0,1.0,194.0,6.0,7.0,1.0,3.0,12.0,1.0,3865.0,1.0,2.0,37.0,9.0,2011.0,1.0,2,4.0,1.0,1.0,2.0,147.0,2.0
1049,1636.0,443.0,53.0,26.0,10000000.0,21.0,2.0,1.0,2.0,89.0,4.0,4.0,7.0,10.0,12.212392807006836,1.0,3854.0,1.0,2.0,37.0,9.0,2009.0,2.0,3,4.0,2.0,2.0,3.0,50.0,2.0
1050,1636.0,443.0,53.0,27.0,10000000.0,20.0,2.0,1.0,1.0,89.0,1.0,2.0,7.0,10.0,6.616663455963135,1.0,3854.0,1.0,3.0,37.0,9.0,2009.0,1.0,5,4.0,1.0,2.0,3.0,54.0,2.0
1051,370.0,1404.0,1964.0,23.0,20000000.0,10.0,3.0,1.0,1.0,603.0,2.0,2.0,7.0,8.0,11.656749725341797,1.0,109.0,1.0,1.0,37.0,9.0,2009.0,1.0,5,1.0,1.0,1.0,4.0,141.0,2.0
1052,969.0,98.0,1500.0,28.0,100000000.0,20.0,2.0,1.0,1.0,221.0,2.0,7.0,1.0,10.0,21.0,1.0,3748.0,1.0,1.0,37.0,9.0,2010.0,1.0,5,4.0,1.0,1.0,4.0,48.0,5.0
1053,914.0,89.0,1040.0,28.0,50000000.0,20.0,2.0,1.0,2.0,165.0,7.0,7.0,6.0,10.0,13.0,1.0,3510.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,1.0,2.0,3.0,61.0,2.0
1054,1384.0,1398.0,688.0,28.0,144907568.0,20.0,2.0,1.0,1.0,543.0,2.0,7.0,10.0,18.0,15.297057151794434,1.0,3866.0,1.0,1.0,27.0,23.0,2009.0,1.0,3,4.0,1.0,1.0,3.0,48.0,1.0
1055,1227.0,1953.0,1923.0,22.0,24000000.0,10.0,3.0,1.0,2.0,769.0,2.0,2.0,7.0,12.276890754699707,14.559242248535156,1.0,3640.0,2.0,1.0,37.0,9.0,2003.0,1.0,5,4.0,1.0,1.0,2.0,148.0,1.0
1056,914.0,89.0,1040.0,28.0,50000000.0,20.0,2.0,1.0,1.0,165.0,7.0,4.0,6.0,10.0,13.0,1.0,3510.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,4.0,2.0,1.0,1.0,55.0,5.0
1057,914.0,89.0,1040.0,23.0,50000000.0,3.0,5.0,1.0,1.0,165.0,7.0,7.0,6.0,10.0,13.0,1.0,3510.0,3.0,2.0,37.0,9.0,2010.0,2.0,4,4.0,2.0,2.0,4.0,125.0,2.0
1058,877.0,640.0,244.0,26.0,170000000.0,10.0,3.0,2.0,1.6662765741348267,411.0,7.0,7.0,1.0,3.0,19.0,1.3859450817108154,3770.0,1.0,2.0,37.0,9.0,2010.0,1.5307397842407227,4,2.542895793914795,1.0,1.0,4.0,149.0,1.858057975769043
1059,1169.0,1088.0,997.0,28.0,160000000.0,20.0,2.0,1.0,1.0,135.0,7.0,7.0,1.0,17.0,19.0,1.0,47.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,4.0,1.0,1.0,4.0,48.0,5.0
1060,1957.0,315.0,846.0,28.0,150000000.0,20.0,2.0,1.0,1.0,596.0,7.0,7.0,1.0,8.0,12.0,1.0,3585.0,1.0,1.0,37.0,9.0,2008.0,1.0,4,4.0,1.0,1.0,3.0,48.0,2.0
1061,1863.0,263.0,1532.0,28.0,117000000.0,20.0,2.0,1.0,1.0,312.0,7.0,2.0,1.0,3.0,7.0,1.0,3677.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,4.0,1.0,1.0,3.0,48.0,2.0
1062,807.0,112.0,1000.0,31.0,30000000.0,20.0,2.0,1.0,1.0,203.0,2.0,2.0,7.0,10.0,18.0,1.0,3867.0,1.0,1.0,37.0,9.0,2010.0,2.0,4,4.0,2.0,1.0,3.0,127.0,2.0
1063,1267.0,691.0,544.0,22.0,40000000.0,10.0,3.0,1.0,1.0,211.0,1.0,7.0,6.0,10.0,20.0,2.0,3868.0,1.0,2.0,37.0,9.0,2006.0,1.0,4,4.0,1.0,2.0,4.0,138.0,5.0
1064,969.0,779.0,9.0,21.0,135000000.0,11.0,3.0,1.0,2.0,270.0,2.0,2.0,4.0,1.0,3.0,1.0,3869.0,2.0,1.0,37.0,9.0,2011.0,1.0,3,4.0,1.0,2.0,4.0,150.0,2.0
1065,531.0,1602.0,1800.0,28.0,9000000.0,20.0,2.0,2.0,1.0,762.0,7.0,7.0,7.0,8.0,10.0,1.0,180.0,1.0,1.0,37.0,9.0,2009.0,1.0,5,4.0,1.0,1.0,4.0,48.0,2.0
1066,531.0,530.0,186.0,28.0,20000000.0,20.0,2.0,1.0,1.0,784.0,6.0,1.0,8.0,10.0,1.7396373748779297,2.0,3870.0,1.0,2.0,37.0,9.0,1998.0,1.0,5,4.0,2.0,2.0,2.0,55.0,5.0
1067,1060.0,999.0,1003.0,28.0,38000000.0,20.0,2.0,1.0,1.0,273.0,1.0,2.0,7.0,10.0,14.568351745605469,1.0,3871.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,2.0,1.0,1.0,55.0,2.0
1068,973.0,1086.0,287.0,28.0,35000000.0,20.0,2.0,1.0,1.0,200.0,7.0,7.0,1.0,3.0,10.0,1.0,136.0,1.0,2.0,21.0,9.0,2010.0,1.0,3,4.0,2.0,2.0,2.0,55.0,2.0
1069,969.0,779.0,9.0,21.0,135000000.0,14.0,3.0,1.0,1.0,270.0,2.0,2.0,4.0,1.0,3.0,1.0,3869.0,2.0,1.0,37.0,9.0,2011.0,1.0,4,4.0,2.0,2.0,4.0,152.0,2.0
1070,39.0,1324.0,1393.0,26.0,18000000.0,10.0,3.0,2.0,1.0,626.0,1.0,2.0,7.0,10.0,15.0,1.0,3825.0,2.0,1.0,13.0,10.0,2009.0,1.0,5,4.0,2.0,2.0,3.0,33.0,5.0
1071,1139.0,592.0,732.0,20.0,15000000.0,10.0,3.0,1.0,2.0,810.0,2.0,2.0,7.0,18.0,13.51634693145752,1.0,164.0,1.0,1.0,37.0,9.0,2009.0,1.0,5,4.0,1.0,1.0,4.0,144.0,5.0
1072,39.0,1324.0,1393.0,28.0,18000000.0,10.0,3.0,2.0,2.0,626.0,2.0,2.0,7.0,10.0,15.0,1.0,3825.0,2.0,1.0,13.0,10.0,2009.0,1.0,5,4.0,1.0,2.0,3.0,21.0,1.0
1073,895.0,953.0,1150.0,28.0,2000000.0,20.0,2.0,2.0,1.0,184.0,7.0,1.0,10.0,17.0,21.0,1.0,201.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,4.0,1.0,2.0,3.0,61.0,5.0
1074,391.0,657.0,728.0,27.0,15000000.0,20.0,2.0,2.0,1.0,773.0,1.0,2.0,10.0,13.0,21.628427505493164,1.0,3787.0,1.0,2.0,36.0,9.0,2010.0,1.0,4,4.0,1.0,2.0,2.0,25.0,5.0
1075,1692.0,301.0,425.0,27.0,1500000.0,20.0,2.0,2.0,1.0,738.0,1.0,1.0,8.0,14.0,21.0,1.0,3807.0,1.0,3.0,37.0,9.0,2010.0,1.0,3,4.0,1.0,1.0,1.0,25.0,5.0
1076,564.0,1104.0,1043.0,28.0,105168920.0,10.0,3.0,2.0,1.0,8.0,3.0,7.0,10.0,21.0,14.354410171508789,1.0,3600.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,1.0,1.0,2.0,21.0,1.0
1077,970.0,153.0,1788.0,27.0,20000000.0,20.0,2.0,2.0,1.0,335.0,1.0,1.0,9.0,1.0,7.0,1.0,3844.0,1.0,3.0,37.0,9.0,2010.0,1.0,5,4.0,1.0,1.0,1.0,25.0,1.0
1078,1667.0,996.0,1628.0,27.0,3000000.0,20.0,2.0,2.0,1.0,672.0,3.0,1.0,10.0,17.0,21.0,1.0,3716.0,1.0,3.0,31.0,9.0,2010.0,1.0,4,4.0,1.0,1.0,2.0,25.0,1.0
1079,4.0,1553.0,1732.0,25.0,7600000.0,10.0,3.0,2.0,1.0,629.0,7.0,7.0,7.0,10.0,18.0,1.0,3751.0,1.0,2.0,16.0,13.0,2009.0,1.0,2,4.0,1.0,2.0,4.0,27.0,1.0
1080,1782.0,295.0,1510.0,30.0,26000000.0,10.0,3.0,2.0,1.0,419.0,2.0,2.0,7.0,18.0,16.39152717590332,1.0,3725.0,1.0,2.0,37.0,9.0,2005.0,1.0,3,4.0,1.0,1.0,3.0,35.0,1.0
1081,936.0,1267.0,589.0,28.0,21000000.0,20.0,2.0,2.0,1.0,309.0,7.0,7.0,8.0,10.0,21.0,1.0,3873.0,1.0,2.0,37.0,9.0,2007.0,1.0,5,4.0,1.0,1.0,4.0,48.0,2.0
1082,1863.0,263.0,1532.0,28.0,117000000.0,20.0,2.0,1.0,1.0,312.0,4.0,7.0,1.0,3.0,7.0,1.0,3677.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,4.0,2.0,2.0,2.0,55.0,5.0
1083,1772.0,635.0,174.0,28.0,6000000.0,20.0,2.0,1.0,1.0,106.0,4.0,4.0,8.0,17.0,21.0,2.0,2509.0,1.0,2.0,37.0,9.0,1995.0,1.0,5,4.0,2.0,1.0,2.0,55.0,1.0
1084,927.0,390.0,521.0,28.0,30000000.0,20.0,2.0,1.0,1.0,610.0,3.0,4.0,3.0,10.0,12.302473068237305,2.0,3874.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,4.0,2.0,2.0,3.0,55.0,5.0
1085,895.0,953.0,1150.0,23.0,2000000.0,3.0,5.0,2.0,2.0,184.0,1.0,1.0,10.0,17.0,21.0,1.0,201.0,3.0,3.0,37.0,9.0,2010.0,2.0,4,4.0,2.0,2.0,4.0,125.0,2.0
1086,332.0,1990.0,320.0,30.0,22000000.0,10.0,3.0,2.0,1.0,291.0,7.0,7.0,6.0,10.0,11.719681739807129,1.0,3875.0,1.0,1.0,8.0,17.0,2010.0,1.0,3,4.0,1.0,2.0,3.0,15.0,1.0
1087,914.0,1121.0,1667.0,26.0,9800000.0,10.0,3.0,2.0,1.0,274.0,2.0,2.0,7.0,10.0,18.0,1.5917332172393799,3876.0,1.0,2.0,37.0,9.0,2009.0,2.0,4,1.0,1.0,1.0,2.0,24.0,1.0
1088,634.0,1888.0,1406.0,26.0,9718187.0,10.0,3.0,2.0,1.0,213.0,7.0,7.0,8.0,10.0,21.0,1.0,3877.0,1.0,2.0,25.0,19.0,2010.0,2.0,4,1.0,1.0,1.0,4.0,24.0,1.0
1089,1584.0,1510.0,1483.0,30.0,120000000.0,10.0,3.0,1.0,1.0,311.0,2.0,2.0,7.0,10.0,18.0,1.0,3878.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,1.0,1.0,1.0,3.0,35.0,1.0
1090,1620.0,1904.0,189.0,27.0,19000000.0,20.0,2.0,1.0,1.0,382.0,2.0,2.0,7.0,8.0,10.0,1.0,3879.0,1.0,2.0,37.0,9.0,1993.0,2.0,4,4.0,1.0,2.0,3.0,54.0,1.0
1091,1620.0,1904.0,189.0,26.0,19000000.0,21.0,2.0,1.0,2.0,382.0,2.0,2.0,7.0,8.0,10.0,2.0,3879.0,1.0,1.0,37.0,9.0,1993.0,1.0,4,1.0,2.0,2.0,3.0,50.0,5.0
1092,1012.0,624.0,1574.0,28.0,2777000.0,20.0,2.0,2.0,1.0,791.0,2.0,7.0,3.0,7.0,11.0,2.0,3880.0,1.0,2.0,37.0,9.0,1939.0,1.0,5,1.0,2.0,1.0,2.0,55.0,1.0
1093,1052.0,636.0,394.0,28.0,35000000.0,20.0,2.0,1.0,1.0,194.0,7.0,7.0,1.0,8.0,17.0,1.0,3881.0,1.0,2.0,37.0,9.0,2009.0,1.0,4,1.0,1.0,1.0,4.0,48.0,1.0
1094,1659.0,544.0,1180.0,23.0,30000000.0,10.0,3.0,1.0,1.0,584.0,3.0,2.0,8.0,10.0,18.0,1.0,3882.0,1.0,1.0,37.0,9.0,2010.0,1.0,4,1.0,1.0,1.0,3.0,141.0,2.0
1095,1787.0,819.0,1599.0,23.0,4000000.0,10.0,3.0,1.0,1.0,390.0,7.0,5.0,3.0,10.0,13.0,1.0,3883.0,1.0,2.0,37.0,9.0,1963.0,1.0,5,1.0,1.0,1.0,3.0,141.0,3.54665207862854
1096,4.0,1553.0,1732.0,44.09931564331055,7600000.0,3.0,5.0,1.0,1.0,629.0,4.0,2.0,7.0,10.0,18.0,1.0,3751.0,1.0,1.0,16.0,13.0,2009.0,1.0,5,1.0,1.0,4.0,3.0,156.0,1.0
1097,660.0,1912.0,108.0,28.0,25000000.0,20.0,2.0,1.0,1.0,323.0,7.0,7.0,10.0,18.0,13.555648803710938,1.0,3884.0,1.0,1.0,37.0,9.0,2009.0,1.0,5,1.0,1.0,1.0,4.0,48.0,1.0
1098,817.0,1057.0,77.0,28.0,18000000.0,20.0,2.0,2.0,1.0,157.0,5.0,7.0,3.0,6.0,10.0,1.0,3750.0,1.0,2.0,37.0,9.0,2010.0,1.0,2,1.0,2.0,1.0,2.0,55.0,1.0
1099,1297.0,299.0,1835.0,28.0,50000000.0,20.0,2.0,2.0,1.0,139.0,4.0,2.0,10.0,12.0,13.727676391601562,1.0,3885.0,1.0,2.0,37.0,9.0,2010.0,1.0,4,1.0,2.0,1.0,2.0,55.0,1.0
1100,877.0,1297.0,998.0,28.0,38000000.0,20.0,2.0,2.0,1.0,357.0,7.0,7.0,3.0,10.0,23.0,2.0,3713.0,1.0,2.0,37.0,9.0,2010.0,1.0,3,1.0,2.0,2.0,3.0,55.0,1.0
1101,234.0,1501.0,778.0,25.0,3800000.0,10.0,3.0,1.0,1.0,147.0,2.0,2.0,10.0,16.307262420654297,12.79517936706543,1.0,3886.0,1.0,1.0,13.0,9.0,2010.0,1.0,5,1.0,1.0,2.0,4.0,27.0,1.0
1102,1725.0,1060.0,1510.0,30.0,33000000.0,10.0,3.0,1.0,1.0,419.0,2.0,2.0,7.0,10.0,18.0,1.0,3887.0,1.0,1.0,37.0,9.0,2007.0,1.0,4,1.0,1.0,1.0,3.0,35.0,1.0
1103,969.0,642.0,407.0,454.33734130859375,9000000.0,3.0,5.0,2.0,1.0,347.0,4.0,7.0,10.0,12.0,23.0,1.0,3888.0,1.0,2.0,37.0,9.0,1995.0,1.0,5,1.0,2.0,2.0,4.0,26.0,1.0
1104,426.0,1657.0,568.0,638.2276611328125,200000000.0,3.0,5.0,1.0,1.0,181.0,7.0,7.0,1.0,3.0,12.0,1.0,3599.0,1.0,2.0,36.0,9.0,2010.0,1.0,3,1.0,2.0,2.0,3.0,26.0,1.0
