,UserID,ItemID,DrivingStyle,landscape,mood,naturalphenomena ,RoadType,sleepiness,trafficConditions,weather,Rating
1108,1009,725,1,2,4,4,2,1,3,4,2
1109,1009,762,2,2,4,2,3,2,3,4,1
1110,1009,278,1,2,4,4,3,1,3,2,1
1111,1009,296,1,2,4,2,3,2,3,4,2
1112,1009,684,1,4,4,4,3,1,3,1,2
1113,1009,253,2,4,4,2,2,1,1,4,5
1114,1009,733,1,2,1,4,3,1,3,4,3
1115,1009,751,2,4,2,4,3,1,3,4,2
1116,1009,714,1,2,4,4,3,1,3,2,1
1117,1009,255,1,2,4,4,3,1,3,4,4
1118,1009,697,1,2,4,1,3,1,3,2,2
1119,1009,741,1,2,1,2,2,2,3,4,2
1120,1009,752,1,1,2,2,3,1,3,1,1
1121,1009,716,1,4,1,2,2,2,3,4,1
1122,1009,689,1,4,2,1,3,1,3,4,2
1123,1009,707,1,4,4,4,3,1,1,4,1
1124,1009,692,1,2,1,2,3,2,3,4,2
1125,1009,739,1,2,4,2,3,1,3,4,1
1126,1009,285,1,2,2,1,3,2,3,4,2
1127,1009,732,1,2,4,4,3,1,3,4,1
1128,1010,734,2,4,2,4,3,1,1,4,2
1129,1010,286,2,4,2,4,3,1,3,4,1
1130,1010,740,1,4,4,4,3,1,3,4,1
1131,1010,249,1,4,4,2,3,1,3,1,2
1132,1010,731,2,2,4,4,3,1,3,2,1
1133,1010,249,1,2,4,2,3,1,3,1,3
1134,1010,730,2,4,4,2,3,1,1,4,2
1135,1010,729,2,2,4,4,1,1,3,4,3
1136,1010,257,1,1,4,2,3,1,3,4,3
1137,1010,730,1,2,4,2,3,1,3,2,2
1138,1010,730,1,4,4,4,3,1,1,2,2
1139,1010,713,1,2,2,1,3,2,1,4,3
1140,1010,729,2,2,2,1,3,1,3,4,4
1141,1010,257,1,2,2,2,3,1,3,2,3
1142,1010,734,2,2,4,4,1,1,3,4,2
1143,1010,731,1,2,2,4,3,1,3,2,1
1144,1010,734,1,4,4,4,3,1,3,2,2
1145,1010,257,2,4,4,2,3,1,3,4,4
1146,1010,740,1,2,4,4,1,1,3,4,3
1147,1010,249,2,4,4,4,1,1,3,4,2
1148,1010,713,1,2,4,2,3,2,3,4,1
1149,1010,286,1,4,2,4,3,1,1,2,3
1150,1010,755,1,4,4,1,3,1,3,2,3
1151,1010,731,1,4,2,4,3,2,3,4,1
1152,1010,755,1,1,4,2,1,1,3,2,1
1153,1010,286,1,4,4,4,2,1,1,2,2
1154,1010,713,1,4,2,2,3,2,3,2,4
1155,1010,755,2,4,2,4,3,1,3,4,2
1156,1010,740,1,4,2,4,3,1,2,2,2
1157,1010,729,2,4,2,2,3,1,3,4,3
1158,1010,729,1,4,4,2,3,1,3,4,2
1159,1010,286,2,4,4,2,2,1,1,4,2
1160,1010,713,1,4,2,2,2,1,3,4,2
1161,1010,257,1,4,2,2,3,2,3,4,0
1162,1010,740,1,4,4,4,3,1,1,4,1
1163,1010,249,1,2,4,4,3,2,3,1,3
1164,1010,730,2,2,2,1,3,1,3,4,3
1165,1010,755,1,2,1,2,3,2,3,4,1
1166,1010,734,1,2,2,4,3,2,3,4,1
1167,1010,731,1,2,4,4,3,1,3,2,1
1168,1011,694,1,2,4,4,3,1,3,4,2
1169,1011,686,2,4,2,2,3,1,1,2,4
1170,1011,694,1,2,2,4,3,1,3,2,4
1171,1011,263,1,2,2,4,3,1,3,4,3
1172,1011,248,1,4,4,4,2,1,3,4,4
1173,1011,252,1,4,4,2,3,1,3,2,1
1174,1011,686,1,4,1,2,3,2,3,4,4
1175,1011,263,1,4,4,2,3,1,3,2,3
1176,1011,248,1,2,2,2,3,2,3,4,4
1177,1011,252,2,4,2,4,3,1,3,4,3
1178,1011,248,1,2,1,2,3,2,3,2,3
1179,1011,686,1,2,2,4,3,1,3,4,3
1180,1011,252,1,4,4,4,3,1,3,2,4
1181,1011,694,1,2,4,1,3,1,3,4,2
1182,1011,263,1,2,2,4,3,1,3,4,4
1183,1011,252,1,4,4,2,3,2,3,4,4
1184,1011,686,1,4,4,4,3,1,1,4,2
1185,1011,694,1,2,2,1,2,1,3,4,2
1186,1011,263,1,2,4,4,3,1,1,4,3
1187,1011,248,1,4,2,2,1,1,3,4,4
1188,1012,677,1,1,4,2,3,2,3,4,5
1189,1012,750,1,2,4,4,3,1,3,2,5
1190,1012,733,1,2,4,2,3,1,3,2,1
1191,1012,679,1,2,4,4,3,1,3,2,1
1192,1012,254,2,2,4,4,3,1,3,4,3
1193,1012,758,1,2,2,1,3,2,3,2,1
1194,1012,762,1,2,4,4,3,1,3,1,1
1195,1012,249,2,2,2,2,3,1,3,4,1
1196,1012,295,1,2,4,4,3,1,3,2,3
1197,1012,271,1,2,4,2,3,1,3,1,1
1198,1012,698,1,2,2,4,1,1,3,4,1
1199,1012,263,1,2,4,2,3,2,3,2,2
1200,1012,743,1,2,4,2,3,2,3,2,1
1201,1012,253,1,4,2,4,3,1,3,2,3
1202,1012,292,2,4,1,2,3,2,3,4,4
1203,1012,277,1,2,2,4,3,1,3,4,3
1204,1012,274,1,4,4,2,3,1,2,1,3
1205,1012,709,2,4,4,2,1,1,3,4,1
1206,1012,263,1,4,4,1,3,1,3,4,3
1207,1012,746,1,4,4,2,3,1,3,4,5
1208,1012,706,1,2,2,2,1,1,3,4,3
1209,1012,286,1,2,1,2,3,2,3,2,4
1210,1012,747,1,4,4,2,3,1,1,4,1
1211,1012,293,2,4,2,2,1,1,3,2,1
1212,1012,280,1,4,2,2,3,2,3,2,1
1213,1012,690,1,4,2,2,3,1,2,4,1
1214,1012,283,1,2,2,2,3,2,1,1,3
1215,1012,716,2,4,2,2,2,1,1,4,1
1216,1012,733,2,2,4,2,1,1,3,4,1
1217,1012,293,1,1,2,4,3,1,3,1,1
1218,1012,744,2,4,2,2,1,2,3,4,1
1219,1012,754,1,4,4,4,2,1,1,2,1
1220,1012,266,2,4,2,4,3,2,3,2,1
1221,1012,707,1,4,4,2,3,1,3,1,3
1222,1012,693,2,4,4,4,3,1,1,4,1
1223,1012,295,1,4,4,2,3,2,3,4,3
1224,1012,708,1,1,2,4,3,1,3,2,2
1225,1012,674,1,4,2,4,2,1,1,4,1
1226,1012,756,1,4,2,1,3,1,3,4,2
1227,1012,718,2,2,4,4,3,2,3,4,1
1228,1012,273,1,4,4,4,3,1,3,1,3
1229,1012,267,2,4,2,2,3,1,3,2,1
1230,1012,707,1,2,2,4,1,1,2,4,3
1231,1012,701,1,2,4,2,3,2,3,4,1
1232,1012,253,1,4,2,4,3,1,3,4,2
1233,1012,762,1,4,4,4,3,1,1,4,1
1234,1012,286,1,2,4,4,3,1,3,2,5
1235,1012,720,1,4,4,4,3,1,3,4,4
1236,1012,721,1,4,4,4,3,1,3,2,1
1237,1012,254,2,2,4,2,3,1,3,2,4
1238,1012,282,1,4,4,4,3,1,3,4,1
1239,1012,280,1,4,2,2,3,1,3,4,1
1240,1012,698,1,4,4,4,3,1,3,4,1
1241,1012,729,1,1,2,2,3,1,2,4,1
1242,1012,674,1,2,2,4,3,1,3,4,1
1243,1012,719,1,1,4,4,3,1,2,2,3
1244,1012,251,2,2,4,1,3,1,3,4,1
1245,1012,265,1,4,2,2,3,1,3,4,3
1246,1012,282,1,4,4,2,3,1,3,4,1
1247,1012,280,1,4,2,4,3,1,1,4,1
1248,1012,762,1,4,4,2,3,1,3,4,1
1249,1012,249,1,4,4,4,3,1,1,2,1
1250,1012,746,1,2,1,4,3,2,3,4,5
1251,1012,251,1,4,2,4,3,1,3,2,1
1252,1012,271,1,2,4,4,3,1,3,2,2
1253,1012,719,2,4,2,4,2,1,3,1,3
1254,1012,677,2,2,4,4,3,2,3,4,5
1255,1012,272,1,4,4,4,2,1,3,4,3
1256,1012,290,1,4,4,2,3,1,3,2,4
1257,1012,273,1,4,4,4,3,2,3,4,3
1258,1012,271,1,1,2,4,2,1,3,4,2
1259,1012,759,2,4,4,1,2,1,1,2,1
1260,1012,713,1,2,1,4,3,2,3,4,1
1261,1012,731,1,2,4,4,3,1,3,2,1
1262,1012,757,1,1,4,2,3,2,3,4,1
1263,1012,255,2,4,4,2,2,1,3,4,3
1264,1012,258,1,2,1,2,3,2,3,4,4
1265,1012,722,2,2,4,2,3,1,3,2,1
1266,1012,272,1,4,4,4,3,1,3,1,3
1267,1012,283,2,4,2,4,3,1,3,1,4
1268,1012,713,1,2,1,2,3,1,3,4,1
1269,1012,752,1,2,2,4,3,1,3,2,3
1270,1012,759,2,2,4,2,1,1,3,4,1
1271,1012,255,1,2,1,2,3,1,3,2,3
1272,1012,256,1,2,4,2,2,1,3,4,1
1273,1012,719,1,2,4,1,3,2,3,2,3
1274,1012,740,1,1,2,2,3,2,3,2,1
1275,1012,274,1,4,4,2,3,1,1,4,3
1276,1012,686,1,2,2,1,3,2,3,2,1
1277,1012,759,1,4,4,2,3,1,3,4,1
1278,1012,263,1,2,2,4,3,1,3,4,3
1279,1012,283,2,4,4,4,3,1,3,4,2
1280,1012,275,1,2,4,4,3,1,3,4,1
1281,1012,720,1,2,4,2,1,1,3,4,5
1282,1012,746,2,4,4,2,3,1,3,2,5
1283,1012,682,1,2,4,2,3,2,3,4,1
1284,1012,760,1,4,4,4,3,1,3,1,3
1285,1012,721,2,4,2,2,3,1,3,2,1
1286,1012,708,1,2,2,2,3,1,3,4,3
1287,1012,295,1,4,2,4,3,1,3,2,3
1288,1012,279,2,2,4,4,3,1,3,4,1
1289,1012,284,1,1,4,4,3,1,1,2,1
1290,1012,736,1,2,4,2,3,1,2,1,2
1291,1012,682,2,4,2,4,2,1,3,4,1
1292,1012,760,1,2,4,1,3,2,3,4,2
1293,1012,258,1,2,2,4,3,1,3,2,3
1294,1012,277,1,4,2,2,1,1,3,4,2
1295,1012,722,1,2,1,2,3,2,3,2,1
1296,1012,756,1,2,4,4,3,1,1,4,1
1297,1012,265,2,2,2,4,3,1,3,4,2
1298,1012,266,1,4,4,4,3,1,3,2,1
1299,1012,279,1,1,4,2,3,2,3,4,1
1300,1012,725,1,2,4,2,3,1,3,4,2
1301,1012,686,1,4,4,4,2,1,3,1,1
1302,1012,720,2,2,4,4,3,1,1,2,3
1303,1012,747,1,2,2,2,1,1,3,2,1
1304,1012,728,1,1,2,4,3,1,3,4,1
1305,1012,691,1,4,2,4,3,1,3,1,1
1306,1012,290,2,4,4,4,1,1,3,4,4
1307,1012,750,1,4,4,2,3,1,1,4,5
1308,1012,718,1,2,4,1,3,2,3,4,1
1309,1012,686,1,4,4,2,3,1,2,1,1
1310,1012,254,1,4,4,2,3,2,3,2,2
1311,1012,707,1,4,4,2,3,1,3,2,2
1312,1012,716,1,2,2,4,3,1,3,1,1
1313,1012,736,2,4,4,4,2,1,1,2,3
1314,1012,267,1,4,2,4,1,1,3,4,3
1315,1012,747,1,2,4,4,3,1,3,4,1
1316,1012,731,1,4,4,4,3,1,3,4,1
1317,1012,760,1,4,2,2,3,2,3,2,2
1318,1012,679,1,4,4,4,3,1,3,1,1
1319,1012,741,2,4,2,2,3,1,3,2,1
1320,1012,754,1,4,4,2,3,1,2,4,1
1321,1012,752,2,2,4,1,3,2,3,4,3
1322,1012,693,1,4,1,2,3,2,3,2,1
1323,1012,255,1,2,2,4,3,1,3,2,2
1324,1012,253,1,4,4,4,2,1,1,2,3
1325,1012,744,1,2,1,4,2,2,3,2,1
1326,1012,722,1,4,2,2,3,1,1,4,1
1327,1012,713,1,4,1,4,3,2,3,4,1
1328,1012,290,1,2,4,4,3,1,1,4,5
1329,1012,706,2,4,4,2,2,1,2,2,3
1330,1012,677,1,4,4,4,2,1,1,4,4
1331,1012,709,1,2,2,4,3,1,3,4,1
1332,1012,275,1,2,2,1,3,2,3,4,1
1333,1012,758,1,4,4,4,3,1,3,1,1
1334,1012,676,2,4,2,4,3,2,3,4,1
1335,1012,249,1,4,4,4,1,1,3,4,1
1336,1012,744,1,2,4,2,1,1,3,4,1
1337,1012,756,1,1,4,2,3,1,3,4,2
1338,1012,267,2,4,2,4,3,1,1,4,1
1339,1012,691,2,4,2,4,3,1,3,4,1
1340,1012,690,2,4,2,2,1,1,3,4,1
1341,1012,725,1,1,2,4,3,1,3,4,3
1342,1012,709,1,2,1,4,2,2,3,1,1
1343,1012,682,1,4,4,2,3,1,3,4,1
1344,1012,256,1,4,4,2,3,1,1,2,2
1345,1012,293,1,4,2,2,3,1,3,4,1
1346,1012,292,1,4,1,4,3,1,3,4,3
1347,1012,750,2,4,4,4,3,1,1,2,5
1348,1012,718,1,2,1,4,3,2,3,4,1
1349,1012,251,1,4,2,4,3,1,3,2,1
1350,1012,279,1,2,4,4,2,1,3,4,1
1351,1012,736,2,4,4,2,3,1,1,4,3
1352,1012,676,1,4,4,2,3,2,3,4,1
1353,1012,273,1,4,4,2,3,1,3,2,4
1354,1012,693,1,4,1,4,3,2,3,4,1
1355,1012,743,1,2,4,4,1,1,1,4,1
1356,1012,691,1,1,2,4,3,1,3,2,1
1357,1012,706,1,2,2,4,3,1,3,4,2
1358,1012,757,2,4,2,4,1,1,3,4,1
1359,1012,729,1,2,2,1,3,2,3,4,1
1360,1012,731,1,2,4,4,3,1,3,1,1
1361,1012,256,2,4,4,4,1,1,3,4,1
1362,1012,292,1,2,4,4,3,1,1,4,3
1363,1012,272,1,2,4,2,1,1,1,4,2
1364,1012,690,1,2,4,4,1,1,3,4,1
1365,1012,282,1,1,4,2,3,1,3,2,1
1366,1012,741,1,2,4,4,3,1,1,4,1
1367,1012,284,2,2,4,2,3,1,3,2,1
1368,1012,284,1,2,1,1,3,2,3,4,1
1369,1012,728,2,2,4,2,1,1,3,4,1
1370,1012,266,1,4,2,4,1,1,3,4,1
1371,1012,733,1,2,1,2,3,2,3,2,0
1372,1012,701,1,2,2,4,3,1,3,2,1
1373,1012,741,1,4,4,2,3,1,1,4,1
1374,1012,754,2,4,4,2,1,1,2,4,1
1375,1012,286,1,2,2,1,3,2,3,2,4
1376,1012,708,1,2,4,2,3,2,3,4,3
1377,1012,258,1,2,4,4,3,1,3,2,3
1378,1012,277,1,2,4,4,3,1,3,4,2
1379,1012,701,1,2,4,2,3,1,3,2,1
1380,1012,676,2,4,2,4,1,1,3,4,1
1381,1012,716,1,2,2,4,3,1,3,2,1
1382,1012,275,2,2,4,2,1,1,3,4,1
1383,1012,265,1,2,1,2,2,1,3,2,1
1384,1012,740,2,2,2,4,3,1,3,4,1
1385,1012,274,1,4,1,2,2,2,3,4,2
1386,1012,674,1,4,2,4,3,1,3,2,1
1387,1012,729,1,2,2,4,1,1,3,2,1
1388,1012,757,1,2,4,4,3,1,1,4,1
1389,1012,721,2,4,2,4,3,1,3,4,1
1390,1012,728,1,2,4,4,3,1,3,2,1
1391,1012,758,1,2,4,4,2,1,3,2,1
1392,1012,752,1,4,4,4,3,1,2,2,3
1393,1012,698,1,2,2,4,1,1,3,4,1
1394,1012,743,1,4,2,4,3,1,3,4,1
1395,1012,679,1,4,1,4,3,2,3,2,1
1396,1012,740,1,2,2,4,3,1,3,4,1
1397,1012,725,1,4,4,2,3,1,1,2,2
1398,1012,708,1,1,4,4,1,1,3,4,3
1399,1012,249,2,4,4,4,3,1,3,1,1
1400,1012,747,2,4,2,4,1,1,3,4,1
1401,1012,682,1,4,2,4,3,1,3,2,1
1402,1012,720,1,4,4,4,3,1,1,4,4
1403,1012,731,2,4,4,1,2,1,3,4,1
1404,1012,253,2,4,4,2,1,1,3,4,2
1405,1012,674,1,1,2,4,3,1,2,2,1
1406,1012,746,2,4,4,2,3,1,3,2,5
1407,1012,729,1,2,4,1,3,1,3,4,1
1408,1012,706,1,4,2,4,3,1,3,2,2
1409,1012,757,1,2,4,4,3,2,3,4,1
1410,1012,762,1,1,2,2,3,2,3,4,1
1411,1012,286,1,4,4,2,3,1,1,2,4
1412,1012,255,1,2,4,4,2,1,3,4,2
1413,1012,256,1,4,2,4,3,1,1,4,1
1414,1012,293,1,2,4,1,3,1,3,4,1
1415,1012,760,1,2,4,4,3,1,3,1,2
1416,1012,258,2,2,4,2,1,1,3,4,3
1417,1012,719,1,2,4,2,2,1,3,4,3
1418,1012,292,1,2,2,4,2,1,3,2,3
1419,1012,744,1,2,4,4,3,1,3,1,1
1420,1012,677,1,4,2,4,1,1,3,4,4
1421,1012,277,1,4,4,2,3,1,3,2,3
1422,1012,750,2,4,2,4,1,1,3,4,5
1423,1012,722,1,2,2,4,3,2,3,4,1
1424,1012,721,1,4,4,4,2,1,3,2,1
1425,1012,756,1,4,4,2,3,1,3,1,1
1426,1012,272,2,4,2,2,3,2,3,2,2
1427,1012,718,1,1,4,4,3,1,3,1,1
1428,1012,271,1,2,2,4,1,1,3,4,0
1429,1012,707,1,4,2,4,3,1,3,4,2
1430,1012,709,1,2,4,2,3,1,3,2,1
1431,1012,716,2,2,4,4,3,1,3,4,1
1432,1012,698,1,1,2,4,3,1,3,2,1
1433,1012,759,1,4,4,4,3,1,3,4,1
1434,1012,679,1,4,4,2,1,1,3,4,1
1435,1012,741,1,4,1,2,3,2,3,2,1
1436,1012,691,1,2,2,4,3,1,3,4,1
1437,1012,752,2,4,2,4,3,1,1,2,2
1438,1012,693,1,2,2,4,3,1,3,4,1
1439,1012,263,1,2,2,4,3,1,3,2,2
1440,1012,713,1,2,2,4,1,1,3,4,1
1441,1012,275,1,4,2,4,3,1,3,4,1
1442,1012,743,1,4,2,2,2,1,3,4,1
1443,1012,725,1,4,1,2,3,1,3,4,2
1444,1012,733,1,4,4,4,1,1,3,4,1
1445,1012,284,1,2,2,4,2,1,3,2,1
1446,1012,740,1,4,1,2,3,1,1,2,1
1447,1012,701,1,2,2,2,3,2,3,4,1
1448,1012,736,1,1,4,2,3,1,3,4,2
1449,1012,290,1,4,2,1,3,1,3,4,4
1450,1012,754,1,2,4,4,3,1,3,4,1
1451,1012,758,2,4,2,4,3,1,3,1,1
1452,1012,274,1,2,1,4,2,2,3,4,3
1453,1012,295,1,4,4,2,3,2,3,2,2
1454,1012,267,1,4,4,2,3,1,1,2,2
1455,1012,686,1,4,1,4,3,2,3,4,1
1456,1012,282,1,4,4,2,3,1,2,1,1
1457,1012,283,1,4,4,4,3,1,3,4,3
1458,1012,280,1,2,2,2,3,1,3,2,1
1459,1012,676,1,2,4,2,3,1,3,4,1
1460,1012,251,1,2,4,4,3,1,3,2,1
1461,1012,690,2,4,4,2,3,1,3,4,1
1462,1012,273,1,2,1,2,3,2,3,4,3
1463,1012,279,1,2,4,4,2,1,1,4,1
1464,1012,254,1,4,2,4,3,1,3,2,3
1465,1012,728,1,4,4,4,3,1,3,4,1
1466,1012,265,1,4,4,2,3,2,3,4,2
1467,1012,266,1,4,4,2,3,1,2,4,2
1468,1013,755,2,4,2,4,3,2,1,4,0
1469,1013,761,1,1,4,2,3,1,1,2,1
1470,1013,755,1,4,1,2,1,1,3,4,0
1471,1013,761,1,2,1,4,3,2,3,4,3
1472,1013,761,2,2,4,2,3,1,3,4,3
1473,1013,755,1,2,1,4,3,1,3,4,0
1474,1013,755,1,2,4,4,3,1,3,4,0
1475,1013,761,1,2,2,1,3,2,3,4,4
1476,1014,731,1,2,1,4,3,1,3,4,4
1477,1014,277,2,4,2,2,3,1,3,2,3
1478,1014,752,1,4,2,4,1,2,3,4,5
1479,1014,689,1,1,4,2,3,2,3,2,4
1480,1014,294,1,4,4,4,3,1,3,1,4
1481,1014,735,1,2,4,4,3,1,3,4,4
1482,1014,689,1,4,4,2,3,1,3,4,5
1483,1014,277,1,4,2,4,3,1,3,1,1
1484,1014,728,2,4,4,4,3,1,1,2,1
1485,1014,757,1,2,1,2,3,1,3,4,5
1486,1014,735,1,2,2,4,1,1,3,4,3
1487,1014,742,1,2,2,4,3,1,3,4,4
1488,1014,268,2,4,2,1,1,2,3,2,2
1489,1014,277,1,4,4,4,2,1,1,2,1
1490,1014,275,1,4,1,4,3,2,2,4,3
1491,1014,268,1,2,4,4,3,1,3,4,2
1492,1014,728,2,4,4,4,3,1,1,4,1
1493,1014,279,1,2,4,4,3,2,3,2,1
1494,1014,268,1,2,4,2,3,1,3,2,4
1495,1014,294,1,4,2,4,3,1,3,2,5
1496,1014,757,1,4,1,4,3,2,3,4,5
1497,1014,690,1,4,4,2,3,2,3,4,5
1498,1014,279,1,1,2,2,3,1,3,4,1
1499,1014,735,2,2,2,2,3,1,3,2,4
1500,1014,679,1,4,4,2,1,1,3,4,5
1501,1014,728,1,1,4,4,3,1,3,2,1
1502,1014,275,1,4,4,2,3,1,1,2,1
1503,1014,690,1,2,2,2,3,2,3,4,2
1504,1014,285,1,4,1,2,3,1,3,2,4
1505,1014,731,1,4,4,4,2,1,1,4,1
1506,1014,690,1,2,2,4,3,1,3,2,3
1507,1014,679,2,4,2,4,1,1,3,4,3
1508,1014,689,1,2,2,1,3,1,3,4,5
1509,1014,731,1,2,4,4,3,1,1,4,3
1510,1014,294,1,2,4,2,3,2,3,4,4
1511,1014,752,1,2,4,4,3,1,3,4,3
1512,1014,285,2,4,2,2,3,1,3,4,1
1513,1014,275,1,2,4,1,3,1,3,4,4
1514,1014,279,1,2,4,4,3,1,3,2,1
1515,1014,742,1,2,4,4,3,1,3,1,4
1516,1014,679,2,2,4,2,3,2,3,2,3
1517,1014,742,1,2,4,4,3,1,3,4,5
1518,1014,752,1,1,4,2,3,1,3,2,5
1519,1014,757,1,4,4,4,3,1,3,2,5
1520,1014,285,1,2,2,1,3,2,3,4,5
1521,1014,275,1,1,2,2,3,2,3,4,3
1522,1014,735,1,4,2,4,3,1,1,2,4
1523,1014,690,1,2,4,1,3,2,3,2,5
1524,1014,742,1,4,2,2,3,2,3,2,5
1525,1014,728,1,4,4,4,2,1,3,2,1
1526,1014,757,1,4,1,4,3,1,3,4,3
1527,1014,285,1,4,2,4,3,1,1,4,5
1528,1014,294,1,4,2,4,3,1,3,4,5
1529,1014,752,1,2,4,4,3,1,3,1,5
1530,1014,268,2,4,2,2,3,1,3,2,3
1531,1014,679,1,2,4,1,3,2,3,2,5
1532,1014,279,2,4,4,2,2,1,3,4,1
1533,1014,731,1,1,2,2,3,2,3,4,2
1534,1014,689,1,4,2,2,1,1,3,4,5
1535,1014,277,1,2,4,1,3,2,3,4,2
1536,1015,706,1,4,2,4,3,1,3,4,1
1537,1015,733,1,2,4,4,3,1,3,4,4
1538,1015,733,2,2,4,2,3,1,3,2,3
1539,1015,259,1,4,2,2,3,1,3,4,1
1540,1015,259,1,4,1,4,2,2,3,2,4
1541,1015,683,1,4,4,4,3,1,3,4,1
1542,1015,683,1,4,1,4,3,2,3,2,4
1543,1015,675,2,4,2,4,1,1,3,4,2
1544,1015,733,1,2,4,2,3,1,1,4,3
1545,1015,683,1,2,2,4,3,1,3,2,3
1546,1015,675,1,2,4,4,3,1,1,2,3
1547,1015,706,1,2,1,2,2,2,3,4,1
1548,1015,675,1,2,2,4,3,1,2,1,2
1549,1015,259,2,4,4,2,3,1,3,4,1
1550,1015,706,1,2,4,1,3,1,3,4,1
1551,1015,259,1,4,2,4,1,1,1,2,2
1552,1015,675,1,4,4,1,3,2,3,4,3
1553,1015,683,1,1,2,4,2,1,3,4,4
1554,1015,733,1,2,4,4,3,1,3,4,4
1555,1015,706,1,4,2,1,3,2,3,2,1
1556,1016,256,1,2,4,4,3,1,3,1,3
1557,1016,262,1,4,2,2,3,1,3,2,1
1558,1016,250,1,4,1,4,3,2,3,4,4
1559,1016,744,1,4,2,4,2,1,3,2,2
1560,1016,279,1,4,4,2,3,2,3,4,1
1561,1016,744,1,2,2,4,2,1,3,2,3
1562,1016,279,2,2,4,2,2,1,3,2,1
1563,1016,256,1,2,2,4,3,1,3,2,1
1564,1016,279,1,2,4,2,1,2,3,4,1
1565,1016,262,1,4,4,2,3,1,1,4,3
1566,1016,250,1,2,4,1,3,1,3,4,5
1567,1016,262,1,1,4,2,3,2,3,4,3
1568,1016,256,1,4,2,4,3,1,3,4,1
1569,1016,250,1,1,2,4,2,1,3,2,4
1570,1016,744,1,4,4,4,3,1,1,4,3
1571,1016,279,2,2,4,2,2,2,3,4,1
1572,1016,250,1,2,1,2,3,2,3,4,4
1573,1016,256,1,4,2,4,3,1,3,4,2
1574,1016,744,1,2,4,2,3,2,3,2,1
1575,1016,262,2,2,2,1,2,2,3,4,3
1576,1017,700,1,1,2,4,3,1,3,2,4
1577,1017,700,1,4,4,4,1,1,1,4,4
1578,1017,700,1,2,4,4,3,2,2,4,3
1579,1017,700,1,2,4,4,3,1,3,1,5
1580,1018,728,2,4,2,1,3,1,3,2,1
1581,1018,704,1,4,2,2,3,1,3,1,2
1582,1018,687,2,4,4,4,3,1,3,1,2
1583,1018,255,1,4,2,4,1,1,3,4,1
1584,1018,711,1,2,4,1,3,1,3,4,2
1585,1018,728,1,2,4,4,3,1,3,4,1
1586,1018,733,1,2,4,4,3,1,3,2,1
1587,1018,711,1,2,2,4,1,1,3,4,2
1588,1018,732,1,2,1,4,3,1,3,4,2
1589,1018,684,1,2,4,4,3,1,3,1,3
1590,1018,288,1,1,4,4,3,1,3,4,3
1591,1018,721,2,2,2,1,3,1,3,4,1
1592,1018,686,1,2,4,2,3,1,1,4,4
1593,1018,733,1,2,4,4,1,2,3,4,1
1594,1018,687,1,4,4,2,3,1,3,4,4
1595,1018,728,1,4,2,2,2,2,3,4,1
1596,1018,700,1,4,4,4,2,1,3,4,1
1597,1018,709,1,2,1,2,2,2,3,4,4
1598,1018,686,1,4,4,2,3,1,3,1,2
1599,1018,684,1,2,2,4,1,1,3,4,1
1600,1018,721,1,1,4,2,3,2,3,4,1
1601,1018,698,1,2,2,2,3,1,3,2,1
1602,1018,705,1,2,2,1,3,2,3,4,3
1603,1018,709,1,2,2,4,3,1,3,4,1
1604,1018,705,1,4,4,4,3,1,3,1,2
1605,1018,255,2,4,2,1,3,2,3,2,1
1606,1018,732,1,2,2,4,3,1,3,2,2
1607,1018,700,1,2,2,1,2,1,3,4,1
1608,1018,255,1,4,4,4,3,1,1,4,1
1609,1018,698,1,4,2,4,3,1,3,2,1
1610,1018,721,1,4,4,2,3,1,1,2,1
1611,1018,687,1,4,2,4,3,1,2,2,4
1612,1018,684,2,4,2,4,1,1,3,4,5
1613,1018,288,1,2,1,2,3,2,2,4,3
1614,1018,709,1,4,4,4,3,1,3,2,2
1615,1018,733,1,2,2,2,1,1,3,4,1
1616,1018,704,1,1,4,4,3,1,2,4,3
1617,1018,711,1,2,4,4,3,2,3,4,2
1618,1018,698,2,4,2,4,3,1,1,2,1
1619,1018,705,1,4,1,4,3,2,3,4,5
1620,1018,700,1,4,2,4,3,1,3,4,4
1621,1018,704,1,4,1,2,2,2,3,4,5
1622,1018,732,1,4,2,4,3,1,3,1,3
1623,1018,288,2,4,2,4,3,1,3,4,1
1624,1018,686,1,2,4,1,3,1,3,4,5
1625,1018,721,1,1,2,2,3,1,3,4,1
1626,1018,700,1,2,4,2,3,1,3,2,4
1627,1018,705,1,2,2,2,1,1,3,4,5
1628,1018,728,1,4,2,4,3,1,3,2,1
1629,1018,709,2,4,2,2,3,1,3,4,2
1630,1018,711,1,2,4,2,3,1,3,4,2
1631,1018,687,2,2,4,2,3,1,1,4,3
1632,1018,704,1,2,4,2,3,2,3,4,4
1633,1018,288,1,4,4,4,3,1,1,2,4
1634,1018,698,1,4,1,4,3,2,3,4,1
1635,1018,686,1,2,2,4,3,1,3,1,5
1636,1018,255,2,4,2,2,1,1,3,4,1
1637,1018,684,1,4,1,4,3,1,3,4,4
1638,1018,733,1,4,4,4,3,1,3,4,1
1639,1018,732,1,2,4,4,2,1,3,1,4
1640,1019,736,2,4,4,2,3,2,3,4,2
1641,1019,270,1,2,2,4,3,1,3,2,1
1642,1019,703,1,4,4,2,3,1,3,2,1
1643,1019,759,1,2,1,1,3,2,3,4,3
