,userID,itemID,gender,opennessToExperience,conscientiousness,extraversion,agreeableness,emotionalStability,distance,timeAvailable,temperature,crowdedness,knowledgeOfSurroundings,season,budget,daytime,weather,companion,mood,weekday,travelGoal,transport,category1,category2,category3,rating
1408,130.0,46.0,2.0,7.0,5.0,5.0,5.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,4.0
1409,130.0,44.0,2.0,7.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,19.0,26.0,5.0
1410,130.0,75.0,2.0,7.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,14.0,13.0,26.0,3.0
1411,130.0,8.0,2.0,7.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
1412,130.0,56.0,2.0,7.0,5.0,5.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,16.0,27.0,5.0
1413,131.0,53.0,1.0,7.0,6.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,26.0,5.0
1414,131.0,35.0,1.0,7.0,6.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,4.0
1415,132.0,60.0,1.0,4.0,6.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,4.0
1416,132.0,67.0,1.0,4.0,6.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,18.0,26.0,4.0
1417,132.0,54.0,1.0,4.0,6.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,14.0,26.0,2.0
1418,132.0,42.0,1.0,4.0,6.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,20.0,27.0,3.0
1419,132.0,56.0,1.0,4.0,6.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,8.0,15.0,26.0,2.0
1420,133.0,3.0,1.0,5.0,7.0,4.0,4.0,6.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,3.0
1421,133.0,8.0,1.0,5.0,7.0,4.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
1422,133.0,46.0,1.0,5.0,7.0,4.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,19.0,26.0,4.0
1423,133.0,68.0,1.0,5.0,7.0,4.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,5.0,14.0,26.0,4.0
1424,134.0,75.0,1.0,5.0,6.0,4.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,14.0,19.0,27.0,5.0
1425,134.0,73.0,1.0,5.0,6.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,5.0
1426,133.0,71.0,1.0,5.0,7.0,4.0,4.0,6.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,5.0
1427,133.0,7.0,1.0,5.0,7.0,4.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,2.0,1.0,14.0,26.0,5.0
1428,135.0,60.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,26.0,4.0
1429,135.0,53.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,18.0,26.0,5.0
1430,135.0,61.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,5.0
1431,135.0,56.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,8.0,14.0,26.0,5.0
1432,135.0,43.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,3.0
1433,135.0,46.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,20.0,26.0,4.0
1434,135.0,42.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,14.0,26.0,4.0
1435,135.0,7.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,3.0
1436,135.0,8.0,1.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,26.0,3.0
1437,136.0,42.0,2.0,6.0,6.0,6.0,4.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,14.0,26.0,4.0
1438,136.0,107.0,2.0,6.0,6.0,6.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17.0,20.0,26.0,5.0
1439,136.0,80.0,2.0,6.0,6.0,6.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,14.0,26.0,5.0
1440,136.0,79.0,2.0,6.0,6.0,6.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,7.0,14.0,26.0,4.0
1441,136.0,66.0,2.0,6.0,6.0,6.0,4.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,15.0,26.0,5.0
1442,69.0,3.0,1.0,5.0,6.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,19.0,26.0,4.0
1443,137.0,7.0,1.0,4.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
1444,137.0,108.0,1.0,4.0,6.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,14.0,26.0,4.0
1445,137.0,37.0,1.0,4.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,9.0,19.0,26.0,4.0
1446,137.0,60.0,1.0,4.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,14.0,26.0,3.0
1447,137.0,65.0,1.0,4.0,6.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,18.0,27.0,4.0
1448,69.0,12.0,1.0,5.0,6.0,4.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,1.0,4.0,14.0,26.0,3.0
1449,69.0,109.0,1.0,5.0,6.0,4.0,4.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,19.0,27.0,4.0
1450,138.0,56.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,8.0,14.0,26.0,5.0
1451,138.0,42.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,26.0,3.0
1452,138.0,75.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,14.0,18.0,26.0,5.0
1453,138.0,8.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,14.0,26.0,4.0
1454,138.0,7.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,2.0
1455,138.0,43.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,5.0,2.0,4.0,15.0,26.0,3.0
1456,138.0,53.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,14.0,26.0,5.0
1457,138.0,46.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,19.0,27.0,3.0
1458,69.0,14.0,1.0,5.0,6.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,1.0,4.0,14.0,26.0,5.0
1459,139.0,110.0,2.0,7.0,4.0,5.0,4.0,6.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,14.0,26.0,4.0
1460,140.0,56.0,1.0,6.0,6.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,20.0,26.0,4.0
1461,140.0,15.0,1.0,6.0,6.0,4.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,15.0,26.0,2.0
1462,141.0,56.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,8.0,14.0,26.0,5.0
1463,141.0,65.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,26.0,4.0
1464,141.0,43.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,19.0,26.0,1.0
1465,141.0,46.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,14.0,26.0,2.0
1466,141.0,42.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,19.0,26.0,1.0
1467,141.0,111.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,9.0,14.0,26.0,2.0
1468,141.0,3.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,19.0,26.0,1.0
1469,141.0,7.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,14.0,26.0,2.0
1470,141.0,8.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,14.0,26.0,3.0
1471,141.0,112.0,2.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,20.0,27.0,5.0
1472,141.0,60.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,4.0,14.0,26.0,4.0
1473,141.0,113.0,1.0,7.0,5.0,7.0,6.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,14.0,26.0,5.0
1474,141.0,114.0,1.0,7.0,5.0,7.0,6.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,26.0,5.0
1475,142.0,7.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,14.0,26.0,5.0
1476,142.0,115.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,19.0,14.0,26.0,3.0
1477,142.0,43.0,1.0,6.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,26.0,5.0
1478,142.0,36.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,14.0,26.0,4.0
1479,142.0,37.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,26.0,5.0
1480,142.0,8.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,14.0,26.0,4.0
1481,142.0,56.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,14.0,26.0,5.0
1482,142.0,42.0,1.0,6.0,5.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,19.0,26.0,5.0
1483,143.0,65.0,1.0,7.0,7.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,14.0,26.0,4.0
1484,143.0,77.0,1.0,7.0,7.0,4.0,7.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,4.0
1485,143.0,36.0,1.0,7.0,7.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,15.0,26.0,4.0
1486,143.0,10.0,1.0,7.0,7.0,4.0,7.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,16.0,26.0,4.0
1487,143.0,8.0,1.0,7.0,7.0,4.0,7.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
1488,144.0,116.0,1.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,19.0,26.0,4.0
1489,144.0,58.0,1.0,5.0,5.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,4.0,14.0,26.0,4.0
1490,145.0,117.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,13.0,26.0,3.0
1491,145.0,118.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,9.0,19.0,26.0,5.0
1492,145.0,3.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,5.0
1493,145.0,7.0,2.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,19.0,26.0,3.0
1494,145.0,56.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,18.0,26.0,2.0
1495,145.0,42.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,14.0,26.0,4.0
1496,145.0,36.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
1497,145.0,46.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,15.0,26.0,4.0
1498,145.0,43.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,14.0,26.0,4.0
1499,145.0,119.0,1.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,13.0,26.0,3.0
1500,145.0,110.0,1.0,5.0,4.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,18.0,18.0,26.0,3.0
1501,146.0,79.0,1.0,7.0,7.0,4.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,7.0,14.0,26.0,5.0
1502,146.0,66.0,1.0,7.0,7.0,4.0,6.0,6.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,14.0,26.0,3.0
1503,146.0,7.0,1.0,7.0,7.0,4.0,6.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,19.0,26.0,5.0
1504,146.0,42.0,1.0,7.0,7.0,4.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,4.0
1505,147.0,42.0,1.0,5.0,6.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,4.0,15.0,26.0,4.0
1506,147.0,8.0,1.0,5.0,6.0,5.0,5.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,20.0,26.0,2.0
1507,148.0,56.0,1.0,6.0,7.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,8.0,14.0,26.0,5.0
1508,148.0,69.0,1.0,6.0,7.0,4.0,5.0,6.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,4.0
1509,148.0,75.0,1.0,6.0,7.0,4.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,14.0,15.0,26.0,4.0
1510,148.0,43.0,1.0,6.0,7.0,4.0,5.0,6.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,13.0,26.0,3.0
1511,149.0,61.0,2.0,7.0,6.0,6.0,6.0,6.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,19.0,26.0,4.0
1512,149.0,54.0,2.0,7.0,6.0,6.0,6.0,6.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,14.0,26.0,4.0
1513,149.0,59.0,2.0,7.0,6.0,6.0,6.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,16.0,26.0,5.0
1514,149.0,50.0,2.0,7.0,6.0,6.0,6.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,19.0,26.0,5.0
1515,149.0,35.0,2.0,7.0,6.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,20.0,26.0,5.0
1516,150.0,62.0,2.0,7.0,3.0,5.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,14.0,26.0,5.0
1517,150.0,66.0,2.0,7.0,3.0,5.0,6.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,3.0
1518,150.0,7.0,2.0,7.0,3.0,5.0,6.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,15.0,26.0,5.0
1519,150.0,42.0,2.0,7.0,3.0,5.0,6.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,4.0
1520,150.0,3.0,2.0,7.0,3.0,5.0,6.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,18.0,26.0,3.0
1521,150.0,8.0,2.0,7.0,3.0,5.0,6.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,20.0,26.0,4.0
1522,150.0,56.0,2.0,7.0,3.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,7.0,1.0,8.0,14.0,26.0,3.0
1523,151.0,19.0,1.0,6.0,5.0,3.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,26.0,4.0
1524,151.0,87.0,1.0,6.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,14.0,26.0,2.0
1525,151.0,66.0,1.0,6.0,5.0,3.0,4.0,5.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,3.0
1526,151.0,64.0,1.0,6.0,5.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,11.0,19.0,26.0,3.0
1527,152.0,120.0,2.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,5.0,14.0,26.0,5.0
1528,152.0,42.0,2.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,4.0,13.0,26.0,1.0
1529,152.0,43.0,2.0,4.0,4.0,6.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,15.0,26.0,4.0
1530,152.0,53.0,2.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,13.0,26.0,4.0
1531,152.0,47.0,2.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,18.0,26.0,4.0
1532,152.0,8.0,2.0,4.0,4.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,14.0,26.0,5.0
1533,152.0,56.0,2.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,14.0,26.0,5.0
1534,152.0,7.0,2.0,4.0,4.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,26.0,3.0
1535,152.0,3.0,2.0,4.0,4.0,6.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,5.0,2.0,1.0,14.0,26.0,5.0
1536,153.0,42.0,1.0,6.0,6.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,19.0,27.0,4.0
