,userid,itemid,Time,Location,Companion,rating
1314,1011,72,2.0,2.0,3.0,4
1315,1011,28,2.0,2.0,3.0,5
1316,1011,55,2.0,2.0,3.0,4
1317,1011,20,2.0,2.0,3.0,2
1318,1011,33,1.0,1.0,3.0,1
1319,1011,67,1.0,1.0,3.0,1
1320,1011,53,1.0,1.0,3.0,1
1321,1011,49,1.0,1.0,3.0,3
1322,1011,33,1.0,1.0,3.0,1
1323,1011,67,1.0,1.0,3.0,1
1324,1011,53,1.0,1.0,3.0,2
1325,1011,49,1.0,1.0,3.0,3
1326,1054,17,1.0,1.0,1.0,4
1327,1054,4,1.0,1.0,1.0,5
1328,1054,45,1.0,1.0,1.0,4
1329,1054,1,1.0,1.0,1.0,5
1330,1054,9,1.0,1.0,1.0,5
1331,1054,43,1.0,1.0,1.0,4
1332,1054,31,1.0,1.0,1.0,4
1333,1054,48,1.0,1.0,1.0,4
1334,1054,28,1.0,1.0,1.0,4
1335,1054,47,1.0,1.0,1.0,4
1336,1054,49,1.0,1.0,1.0,4
1337,1054,17,2.0,2.0,3.0,5
1338,1054,4,2.0,2.0,3.0,5
1339,1054,45,2.0,2.0,3.0,5
1340,1054,1,2.0,2.0,3.0,5
1341,1054,9,2.0,2.0,3.0,5
1342,1054,17,2.0,1.0,3.0,5
1343,1054,4,2.0,1.0,3.0,5
1344,1054,45,2.0,1.0,3.0,5
1345,1054,1,2.0,1.0,3.0,5
1346,1054,9,2.0,1.0,3.0,5
1347,1054,17,1.0,2.0,3.0,5
1348,1054,4,1.0,2.0,3.0,5
1349,1054,45,1.0,2.0,3.0,5
1350,1054,1,1.0,2.0,3.0,5
1351,1054,9,1.0,2.0,3.0,5
1352,1054,43,1.0,2.0,1.0,1
1353,1054,31,1.0,2.0,1.0,1
1354,1054,48,1.0,2.0,1.0,1
1355,1054,28,1.0,2.0,1.0,1
1356,1054,47,1.0,2.0,1.0,1
1357,1054,49,1.0,2.0,1.0,1
1358,1054,43,2.0,2.0,1.0,1
1359,1054,31,2.0,2.0,1.0,1
1360,1054,48,2.0,2.0,1.0,1
1361,1054,28,2.0,2.0,1.0,1
1362,1054,47,2.0,2.0,1.0,1
1363,1054,49,2.0,2.0,1.0,1
1364,1054,43,2.0,2.0,3.0,1
1365,1054,31,2.0,2.0,3.0,1
1366,1054,48,2.0,2.0,3.0,1
1367,1054,28,2.0,2.0,3.0,1
1368,1054,47,2.0,2.0,3.0,1
1369,1054,49,2.0,2.0,3.0,1
1370,1034,54,1.0,1.0,1.0,3
1371,1034,71,1.0,1.0,1.0,5
1372,1034,41,1.0,1.0,1.0,4
1373,1034,56,1.0,1.0,1.0,4
1374,1034,52,1.0,1.0,1.0,3
1375,1034,57,1.0,1.0,1.0,4
1376,1034,55,1.0,1.0,1.0,5
1377,1034,10,1.0,1.0,1.0,5
1378,1034,5,1.0,1.0,1.0,1
1379,1034,78,1.0,1.0,1.0,1
1380,1034,49,1.0,1.0,1.0,1
1381,1034,54,1.0,1.0,1.0,3
1382,1034,71,1.0,1.0,1.0,5
1383,1034,41,1.0,1.0,1.0,4
1384,1034,56,1.0,1.0,1.0,4
1385,1034,52,1.0,1.0,1.0,3
1386,1034,57,1.0,1.0,1.0,3
1387,1034,55,1.0,1.0,1.0,5
1388,1034,10,1.0,1.0,1.0,5
1389,1034,54,1.0,1.0,3.0,4
1390,1034,71,1.0,1.0,3.0,5
1391,1034,41,1.0,1.0,3.0,3
1392,1034,56,1.0,1.0,3.0,5
1393,1034,52,1.0,1.0,3.0,5
1394,1034,57,1.0,1.0,3.0,5
1395,1034,55,1.0,1.0,3.0,3
1396,1034,10,1.0,1.0,3.0,3
1397,1034,54,2.0,1.0,3.0,4
1398,1034,71,2.0,1.0,3.0,4
1399,1034,41,2.0,1.0,3.0,3
1400,1034,56,2.0,1.0,3.0,5
1401,1034,52,2.0,1.0,3.0,3
1402,1034,57,2.0,1.0,3.0,4
1403,1034,55,2.0,1.0,3.0,3
1404,1034,10,2.0,1.0,3.0,3
1405,1034,5,1.0,2.0,1.0,1
1406,1034,78,1.0,2.0,1.0,1
1407,1034,49,1.0,2.0,1.0,1
1408,1034,5,1.0,1.0,1.0,1
1409,1034,78,1.0,1.0,1.0,1
1410,1034,49,1.0,1.0,1.0,1
1411,1034,5,2.0,2.0,3.0,2
1412,1034,78,2.0,2.0,3.0,1
1413,1034,49,2.0,2.0,3.0,2
1414,1068,71,1.0,1.0,1.0,4
1415,1068,2,1.0,1.0,1.0,3
1416,1068,33,1.0,1.0,1.0,3
1417,1068,6,1.0,1.0,1.0,3
1418,1068,4,1.0,1.0,1.0,5
1419,1068,1,1.0,1.0,1.0,5
1420,1068,55,1.0,1.0,1.0,4
1421,1068,10,1.0,1.0,1.0,5
1422,1068,74,1.0,1.0,1.0,1
1423,1068,76,1.0,1.0,1.0,2
1424,1068,47,1.0,1.0,1.0,2
1425,1068,49,1.0,1.0,1.0,1
1426,1068,71,2.0,2.0,1.0,3
1427,1068,2,2.0,2.0,1.0,2
1428,1068,33,2.0,2.0,1.0,4
1429,1068,6,2.0,2.0,1.0,2
1430,1068,4,2.0,2.0,1.0,4
1431,1068,1,2.0,2.0,1.0,4
1432,1068,55,2.0,2.0,1.0,3
1433,1068,10,2.0,2.0,1.0,3
1434,1068,71,1.0,1.0,1.0,5
1435,1068,2,1.0,1.0,1.0,1
1436,1068,33,1.0,1.0,1.0,2
1437,1068,6,1.0,1.0,1.0,3
1438,1068,4,1.0,1.0,1.0,5
1439,1068,1,1.0,1.0,1.0,4
1440,1068,55,1.0,1.0,1.0,3
1441,1068,10,1.0,1.0,1.0,3
1442,1068,71,1.0,1.0,3.0,2
1443,1068,2,1.0,1.0,3.0,5
1444,1068,33,1.0,1.0,3.0,2
1445,1068,6,1.0,1.0,3.0,1
1446,1068,4,1.0,1.0,3.0,3
1447,1068,1,1.0,1.0,3.0,5
1448,1068,55,1.0,1.0,3.0,2
1449,1068,10,1.0,1.0,3.0,3
1450,1068,74,1.0,2.0,1.0,3
1451,1068,76,1.0,2.0,1.0,3
1452,1068,47,1.0,2.0,1.0,3
1453,1068,49,1.0,2.0,1.0,2
1454,1068,74,2.0,2.0,1.0,1
1455,1068,76,2.0,2.0,1.0,3
1456,1068,47,2.0,2.0,1.0,3
1457,1068,49,2.0,2.0,1.0,1
1458,1068,74,2.0,2.0,3.0,3
1459,1068,76,2.0,2.0,3.0,3
1460,1068,47,2.0,2.0,3.0,3
1461,1068,49,2.0,2.0,3.0,3
1462,1063,14,1.0,1.0,1.0,4
1463,1063,71,1.0,1.0,1.0,3
1464,1063,65,1.0,1.0,1.0,4
1465,1063,17,1.0,1.0,1.0,3
1466,1063,11,1.0,1.0,1.0,4
1467,1063,54,1.0,1.0,1.0,2
1468,1063,31,1.0,1.0,1.0,3
1469,1063,57,1.0,1.0,1.0,2
1470,1063,7,1.0,1.0,1.0,2
1471,1063,50,1.0,1.0,1.0,1
1472,1063,70,1.0,1.0,1.0,2
1473,1063,14,1.0,1.0,1.0,4
1474,1063,71,1.0,1.0,1.0,3
1475,1063,65,1.0,1.0,1.0,4
1476,1063,17,1.0,1.0,1.0,4
1477,1063,11,1.0,1.0,1.0,3
1478,1063,14,2.0,1.0,1.0,3
1479,1063,71,2.0,1.0,1.0,4
1480,1063,65,2.0,1.0,1.0,3
1481,1063,17,2.0,1.0,1.0,4
1482,1063,11,2.0,1.0,1.0,2
1483,1063,14,1.0,2.0,3.0,3
1484,1063,71,1.0,2.0,3.0,3
1485,1063,65,1.0,2.0,3.0,2
1486,1063,17,1.0,2.0,3.0,3
1487,1063,11,1.0,2.0,3.0,4
1488,1063,54,1.0,1.0,3.0,5
1489,1063,31,1.0,1.0,3.0,4
1490,1063,57,1.0,1.0,3.0,4
1491,1063,7,1.0,1.0,3.0,3
1492,1063,50,1.0,1.0,3.0,3
1493,1063,70,1.0,1.0,3.0,5
1494,1063,54,2.0,1.0,3.0,3
1495,1063,31,2.0,1.0,3.0,4
1496,1063,57,2.0,1.0,3.0,3
1497,1063,7,2.0,1.0,3.0,4
1498,1063,50,2.0,1.0,3.0,3
1499,1063,70,2.0,1.0,3.0,4
1500,1063,54,1.0,2.0,3.0,4
1501,1063,31,1.0,2.0,3.0,5
1502,1063,57,1.0,2.0,3.0,4
1503,1063,7,1.0,2.0,3.0,2
1504,1063,50,1.0,2.0,3.0,4
1505,1063,70,1.0,2.0,3.0,4
1506,1055,26,1.0,1.0,1.0,4
1507,1055,33,1.0,1.0,1.0,4
1508,1055,12,1.0,1.0,1.0,4
1509,1055,25,1.0,1.0,1.0,4
1510,1055,57,1.0,1.0,1.0,5
1511,1055,1,1.0,1.0,1.0,5
1512,1055,46,1.0,1.0,1.0,5
1513,1055,63,1.0,1.0,1.0,1
1514,1055,30,1.0,1.0,1.0,1
1515,1055,72,1.0,1.0,1.0,1
1516,1055,53,1.0,1.0,1.0,1
1517,1055,3,1.0,1.0,1.0,1
1518,1055,10,1.0,1.0,1.0,1
1519,1055,26,1.0,2.0,1.0,3
1520,1055,33,1.0,2.0,1.0,3
1521,1055,12,1.0,2.0,1.0,5
1522,1055,25,1.0,2.0,1.0,5
1523,1055,57,1.0,2.0,1.0,5
1524,1055,1,1.0,2.0,1.0,4
1525,1055,46,1.0,2.0,1.0,5
1526,1055,26,1.0,1.0,3.0,4
1527,1055,33,1.0,1.0,3.0,4
1528,1055,12,1.0,1.0,3.0,5
1529,1055,25,1.0,1.0,3.0,5
1530,1055,57,1.0,1.0,3.0,4
1531,1055,1,1.0,1.0,3.0,5
1532,1055,46,1.0,1.0,3.0,5
1533,1055,26,2.0,1.0,3.0,4
1534,1055,33,2.0,1.0,3.0,5
1535,1055,12,2.0,1.0,3.0,4
1536,1055,25,2.0,1.0,3.0,5
1537,1055,57,2.0,1.0,3.0,4
1538,1055,1,2.0,1.0,3.0,5
1539,1055,46,2.0,1.0,3.0,5
1540,1055,63,1.0,2.0,1.0,1
1541,1055,30,1.0,2.0,1.0,1
1542,1055,72,1.0,2.0,1.0,1
1543,1055,53,1.0,2.0,1.0,1
1544,1055,3,1.0,2.0,1.0,1
1545,1055,10,1.0,2.0,1.0,1
1546,1055,63,2.0,1.0,1.0,1
1547,1055,30,2.0,1.0,1.0,1
1548,1055,72,2.0,1.0,1.0,1
1549,1055,53,2.0,1.0,1.0,1
1550,1055,3,2.0,1.0,1.0,1
1551,1055,10,2.0,1.0,1.0,1
1552,1055,63,1.0,1.0,3.0,1
1553,1055,30,1.0,1.0,3.0,1
1554,1055,72,1.0,1.0,3.0,1
1555,1055,53,1.0,1.0,3.0,1
1556,1055,3,1.0,1.0,3.0,1
1557,1055,10,1.0,1.0,3.0,1
1558,1056,16,1.0,1.0,1.0,5
1559,1056,63,1.0,1.0,1.0,3
1560,1056,63,1.0,1.0,1.0,5
1561,1056,23,1.0,1.0,1.0,4
1562,1056,74,1.0,1.0,1.0,5
1563,1056,8,1.0,1.0,1.0,5
1564,1056,26,1.0,1.0,1.0,5
1565,1056,67,1.0,1.0,1.0,5
1566,1056,16,1.0,1.0,1.0,5
1567,1056,63,1.0,1.0,1.0,5
1568,1056,63,1.0,1.0,1.0,5
1569,1056,23,1.0,1.0,1.0,5
1570,1056,74,1.0,1.0,1.0,5
1571,1056,16,2.0,1.0,3.0,5
1572,1056,63,2.0,1.0,3.0,5
1573,1056,63,2.0,1.0,3.0,5
1574,1056,23,2.0,1.0,3.0,5
1575,1056,74,2.0,1.0,3.0,5
1576,1056,16,2.0,2.0,3.0,5
1577,1056,63,2.0,2.0,3.0,5
1578,1056,63,2.0,2.0,3.0,5
1579,1056,23,2.0,2.0,3.0,5
1580,1056,74,2.0,2.0,3.0,5
1581,1056,8,1.0,2.0,3.0,4
1582,1056,26,1.0,2.0,3.0,4
1583,1056,67,1.0,2.0,3.0,5
1584,1056,8,1.0,1.0,3.0,5
1585,1056,26,1.0,1.0,3.0,5
1586,1056,67,1.0,1.0,3.0,5
1587,1056,8,1.0,2.0,3.0,5
1588,1056,26,1.0,2.0,3.0,4
1589,1056,67,1.0,2.0,3.0,4
1590,1105,14,1.0,1.0,1.0,4
1591,1105,18,1.0,1.0,1.0,5
1592,1105,2,1.0,1.0,1.0,5
1593,1105,58,1.0,1.0,1.0,4
1594,1105,57,1.0,1.0,1.0,5
1595,1105,64,1.0,1.0,1.0,5
1596,1105,10,1.0,1.0,1.0,4
1597,1105,51,1.0,1.0,1.0,2
1598,1105,38,1.0,1.0,1.0,1
1599,1105,46,1.0,1.0,1.0,2
1600,1105,48,1.0,1.0,1.0,2
1601,1105,70,1.0,1.0,1.0,1
1602,1105,14,1.0,2.0,3.0,3
1603,1105,18,1.0,2.0,3.0,5
1604,1105,2,1.0,2.0,3.0,5
1605,1105,58,1.0,2.0,3.0,3
1606,1105,57,1.0,2.0,3.0,5
1607,1105,64,1.0,2.0,3.0,4
1608,1105,10,1.0,2.0,3.0,4
1609,1105,14,2.0,1.0,3.0,5
1610,1105,18,2.0,1.0,3.0,5
1611,1105,2,2.0,1.0,3.0,5
1612,1105,58,2.0,1.0,3.0,5
1613,1105,57,2.0,1.0,3.0,5
1614,1105,64,2.0,1.0,3.0,5
1615,1105,10,2.0,1.0,3.0,5
1616,1105,14,2.0,2.0,3.0,4
1617,1105,18,2.0,2.0,3.0,5
1618,1105,2,2.0,2.0,3.0,5
1619,1105,58,2.0,2.0,3.0,4
1620,1105,57,2.0,2.0,3.0,5
1621,1105,64,2.0,2.0,3.0,5
1622,1105,10,2.0,2.0,3.0,4
1623,1105,51,2.0,2.0,1.0,1
1624,1105,38,2.0,2.0,1.0,1
1625,1105,46,2.0,2.0,1.0,2
1626,1105,48,2.0,2.0,1.0,1
1627,1105,70,2.0,2.0,1.0,1
1628,1105,51,2.0,1.0,1.0,1
1629,1105,38,2.0,1.0,1.0,1
1630,1105,46,2.0,1.0,1.0,1
1631,1105,48,2.0,1.0,1.0,1
1632,1105,70,2.0,1.0,1.0,1
1633,1105,51,2.0,1.0,3.0,1
1634,1105,38,2.0,1.0,3.0,2
1635,1105,46,2.0,1.0,3.0,2
1636,1105,48,2.0,1.0,3.0,1
1637,1105,70,2.0,1.0,3.0,2
1638,1016,26,1.0,1.0,1.0,4
1639,1016,16,1.0,1.0,1.0,5
1640,1016,63,1.0,1.0,1.0,4
1641,1016,19,1.0,1.0,1.0,4
1642,1016,66,1.0,1.0,1.0,4
1643,1016,36,1.0,1.0,1.0,4
1644,1016,2,1.0,1.0,1.0,4
1645,1016,6,1.0,1.0,1.0,3
1646,1016,4,1.0,1.0,1.0,5
1647,1016,64,1.0,1.0,1.0,3
1648,1016,72,1.0,1.0,1.0,4
1649,1016,55,1.0,1.0,1.0,4
1650,1016,20,1.0,1.0,1.0,4
1651,1016,52,1.0,1.0,1.0,1
1652,1016,77,1.0,1.0,1.0,1
1653,1016,30,1.0,1.0,1.0,2
1654,1016,26,2.0,2.0,1.0,4
1655,1016,16,2.0,2.0,1.0,3
1656,1016,63,2.0,2.0,1.0,3
1657,1016,19,2.0,2.0,1.0,5
1658,1016,66,2.0,2.0,1.0,5
1659,1016,36,2.0,2.0,1.0,5
1660,1016,2,2.0,2.0,1.0,5
1661,1016,6,2.0,2.0,1.0,3
1662,1016,4,2.0,2.0,1.0,4
1663,1016,64,2.0,2.0,1.0,3
1664,1016,72,2.0,2.0,1.0,2
1665,1016,55,2.0,2.0,1.0,2
1666,1016,20,2.0,2.0,1.0,4
1667,1016,26,2.0,1.0,3.0,4
1668,1016,16,2.0,1.0,3.0,5
1669,1016,63,2.0,1.0,3.0,4
1670,1016,19,2.0,1.0,3.0,3
1671,1016,66,2.0,1.0,3.0,4
1672,1016,36,2.0,1.0,3.0,4
1673,1016,2,2.0,1.0,3.0,4
1674,1016,6,2.0,1.0,3.0,4
1675,1016,4,2.0,1.0,3.0,4
1676,1016,64,2.0,1.0,3.0,4
1677,1016,72,2.0,1.0,3.0,4
1678,1016,55,2.0,1.0,3.0,4
1679,1016,20,2.0,1.0,3.0,3
1680,1016,52,2.0,2.0,1.0,1
1681,1016,77,2.0,2.0,1.0,1
1682,1016,30,2.0,2.0,1.0,1
1683,1016,52,2.0,2.0,3.0,1
1684,1016,77,2.0,2.0,3.0,1
1685,1016,30,2.0,2.0,3.0,1
1686,1039,2,1.0,1.0,1.0,5
1687,1039,25,1.0,1.0,1.0,5
1688,1039,64,1.0,1.0,1.0,5
1689,1039,11,1.0,1.0,1.0,4
1690,1039,78,1.0,1.0,1.0,5
1691,1039,20,1.0,1.0,1.0,5
1692,1039,18,1.0,1.0,1.0,3
1693,1039,39,1.0,1.0,1.0,1
1694,1039,77,1.0,1.0,1.0,3
1695,1039,28,1.0,1.0,1.0,3
1696,1039,53,1.0,1.0,1.0,3
1697,1039,49,1.0,1.0,1.0,2
1698,1039,2,2.0,2.0,3.0,4
1699,1039,25,2.0,2.0,3.0,4
1700,1039,64,2.0,2.0,3.0,3
1701,1039,11,2.0,2.0,3.0,3
1702,1039,78,2.0,2.0,3.0,5
1703,1039,20,2.0,2.0,3.0,2
1704,1039,2,1.0,1.0,3.0,5
1705,1039,25,1.0,1.0,3.0,4
1706,1039,64,1.0,1.0,3.0,4
1707,1039,11,1.0,1.0,3.0,3
1708,1039,78,1.0,1.0,3.0,5
1709,1039,20,1.0,1.0,3.0,4
1710,1039,2,2.0,1.0,3.0,3
1711,1039,25,2.0,1.0,3.0,5
1712,1039,64,2.0,1.0,3.0,5
1713,1039,11,2.0,1.0,3.0,5
1714,1039,78,2.0,1.0,3.0,5
1715,1039,20,2.0,1.0,3.0,5
1716,1039,18,1.0,1.0,1.0,2
1717,1039,39,1.0,1.0,1.0,3
1718,1039,77,1.0,1.0,1.0,3
1719,1039,28,1.0,1.0,1.0,1
1720,1039,53,1.0,1.0,1.0,1
1721,1039,49,1.0,1.0,1.0,3
1722,1039,18,2.0,2.0,3.0,4
1723,1039,39,2.0,2.0,3.0,3
1724,1039,77,2.0,2.0,3.0,1
1725,1039,28,2.0,2.0,3.0,3
1726,1039,53,2.0,2.0,3.0,4
1727,1039,49,2.0,2.0,3.0,2
1728,1039,18,1.0,1.0,3.0,3
1729,1039,39,1.0,1.0,3.0,2
1730,1039,77,1.0,1.0,3.0,1
1731,1039,28,1.0,1.0,3.0,2
1732,1039,53,1.0,1.0,3.0,2
1733,1039,49,1.0,1.0,3.0,4
1734,1060,19,1.0,1.0,1.0,4
1735,1060,36,1.0,1.0,1.0,4
1736,1060,12,1.0,1.0,1.0,4
1737,1060,25,1.0,1.0,1.0,4
1738,1060,15,1.0,1.0,1.0,5
1739,1060,57,1.0,1.0,1.0,3
1740,1060,9,1.0,1.0,1.0,4
1741,1060,0,1.0,1.0,1.0,3
1742,1060,51,1.0,1.0,1.0,2
1743,1060,14,1.0,1.0,1.0,1
1744,1060,16,1.0,1.0,1.0,1
1745,1060,63,1.0,1.0,1.0,2
1746,1060,75,1.0,1.0,1.0,1
1747,1060,50,1.0,1.0,1.0,1
1748,1060,19,2.0,2.0,3.0,5
1749,1060,36,2.0,2.0,3.0,5
1750,1060,12,2.0,2.0,3.0,3
1751,1060,25,2.0,2.0,3.0,3
1752,1060,15,2.0,2.0,3.0,3
1753,1060,57,2.0,2.0,3.0,4
1754,1060,9,2.0,2.0,3.0,4
1755,1060,0,2.0,2.0,3.0,5
1756,1060,19,2.0,1.0,3.0,5
1757,1060,36,2.0,1.0,3.0,5
1758,1060,12,2.0,1.0,3.0,4
1759,1060,25,2.0,1.0,3.0,4
1760,1060,15,2.0,1.0,3.0,5
1761,1060,57,2.0,1.0,3.0,5
1762,1060,9,2.0,1.0,3.0,4
1763,1060,0,2.0,1.0,3.0,5
1764,1060,19,1.0,2.0,3.0,5
1765,1060,36,1.0,2.0,3.0,5
1766,1060,12,1.0,2.0,3.0,4
1767,1060,25,1.0,2.0,3.0,4
1768,1060,15,1.0,2.0,3.0,5
1769,1060,57,1.0,2.0,3.0,5
1770,1060,9,1.0,2.0,3.0,4
1771,1060,0,1.0,2.0,3.0,5
1772,1060,51,1.0,1.0,1.0,1
1773,1060,14,1.0,1.0,1.0,1
1774,1060,16,1.0,1.0,1.0,1
1775,1060,63,1.0,1.0,1.0,1
1776,1060,75,1.0,1.0,1.0,1
1777,1060,50,1.0,1.0,1.0,1
1778,1060,51,1.0,2.0,3.0,1
1779,1060,14,1.0,2.0,3.0,1
1780,1060,16,1.0,2.0,3.0,1
1781,1060,63,1.0,2.0,3.0,1
1782,1060,75,1.0,2.0,3.0,1
1783,1060,50,1.0,2.0,3.0,1
1784,1060,51,1.0,1.0,3.0,1
1785,1060,14,1.0,1.0,3.0,1
1786,1060,16,1.0,1.0,3.0,1
1787,1060,63,1.0,1.0,3.0,1
1788,1060,75,1.0,1.0,3.0,1
1789,1060,50,1.0,1.0,3.0,2
1790,1115,18,1.0,1.0,1.0,5
1791,1115,19,1.0,1.0,1.0,5
1792,1115,36,1.0,1.0,1.0,3
1793,1115,2,1.0,1.0,1.0,4
1794,1115,39,1.0,1.0,1.0,3
1795,1115,7,1.0,1.0,1.0,5
1796,1115,55,1.0,1.0,1.0,5
1797,1115,26,1.0,1.0,1.0,2
1798,1115,74,1.0,1.0,1.0,2
1799,1115,31,1.0,1.0,1.0,2
1800,1115,18,1.0,1.0,1.0,5
1801,1115,19,1.0,1.0,1.0,5
1802,1115,36,1.0,1.0,1.0,5
1803,1115,2,1.0,1.0,1.0,3
1804,1115,39,1.0,1.0,1.0,4
1805,1115,7,1.0,1.0,1.0,5
1806,1115,55,1.0,1.0,1.0,4
1807,1115,18,1.0,1.0,3.0,5
1808,1115,19,1.0,1.0,3.0,5
1809,1115,36,1.0,1.0,3.0,5
1810,1115,2,1.0,1.0,3.0,5
1811,1115,39,1.0,1.0,3.0,4
1812,1115,7,1.0,1.0,3.0,5
1813,1115,55,1.0,1.0,3.0,5
1814,1115,18,2.0,1.0,3.0,5
1815,1115,19,2.0,1.0,3.0,5
1816,1115,36,2.0,1.0,3.0,4
1817,1115,2,2.0,1.0,3.0,4
1818,1115,39,2.0,1.0,3.0,4
1819,1115,7,2.0,1.0,3.0,5
1820,1115,55,2.0,1.0,3.0,5
1821,1115,26,1.0,2.0,1.0,4
1822,1115,74,1.0,2.0,1.0,4
1823,1115,31,1.0,2.0,1.0,3
1824,1115,26,2.0,2.0,3.0,3
1825,1115,74,2.0,2.0,3.0,4
1826,1115,31,2.0,2.0,3.0,3
1827,1115,26,2.0,1.0,3.0,3
1828,1115,74,2.0,1.0,3.0,4
1829,1115,31,2.0,1.0,3.0,4
1830,1119,51,1.0,1.0,1.0,5
1831,1119,63,1.0,1.0,1.0,5
1832,1119,74,1.0,1.0,1.0,5
1833,1119,19,1.0,1.0,1.0,5
1834,1119,36,1.0,1.0,1.0,5
1835,1119,63,1.0,1.0,1.0,4
1836,1119,23,1.0,1.0,1.0,3
1837,1119,41,1.0,1.0,1.0,3
1838,1119,34,1.0,1.0,1.0,4
1839,1119,18,1.0,1.0,1.0,2
1840,1119,51,2.0,2.0,1.0,5
1841,1119,63,2.0,2.0,1.0,5
1842,1119,74,2.0,2.0,1.0,5
1843,1119,19,2.0,2.0,1.0,5
1844,1119,36,2.0,2.0,1.0,5
1845,1119,51,1.0,2.0,3.0,5
1846,1119,63,1.0,2.0,3.0,5
1847,1119,74,1.0,2.0,3.0,5
1848,1119,19,1.0,2.0,3.0,5
1849,1119,36,1.0,2.0,3.0,5
1850,1119,51,2.0,2.0,3.0,5
1851,1119,63,2.0,2.0,3.0,5
1852,1119,74,2.0,2.0,3.0,5
1853,1119,19,2.0,2.0,3.0,5
1854,1119,36,2.0,2.0,3.0,5
1855,1119,63,1.0,1.0,3.0,4
1856,1119,23,1.0,1.0,3.0,3
1857,1119,41,1.0,1.0,3.0,3
1858,1119,34,1.0,1.0,3.0,3
1859,1119,18,1.0,1.0,3.0,4
1860,1119,63,2.0,1.0,3.0,4
1861,1119,23,2.0,1.0,3.0,3
1862,1119,41,2.0,1.0,3.0,4
1863,1119,34,2.0,1.0,3.0,3
1864,1119,18,2.0,1.0,3.0,4
1865,1119,63,2.0,1.0,3.0,3
1866,1119,23,2.0,1.0,3.0,4
1867,1119,41,2.0,1.0,3.0,4
1868,1119,34,2.0,1.0,3.0,4
1869,1119,18,2.0,1.0,3.0,3
1870,1049,63,1.0,1.0,1.0,4
1871,1049,74,1.0,1.0,1.0,4
1872,1049,17,1.0,1.0,1.0,4
1873,1049,4,1.0,1.0,1.0,5
1874,1049,45,1.0,1.0,1.0,4
1875,1049,15,1.0,1.0,1.0,5
1876,1049,32,1.0,1.0,1.0,5
1877,1049,1,1.0,1.0,1.0,5
1878,1049,64,1.0,1.0,1.0,5
1879,1049,11,1.0,1.0,1.0,4
1880,1049,7,1.0,1.0,1.0,5
1881,1049,16,1.0,1.0,1.0,1
1882,1049,58,1.0,1.0,1.0,2
1883,1049,57,1.0,1.0,1.0,2
1884,1049,63,1.0,2.0,3.0,2
1885,1049,74,1.0,2.0,3.0,2
1886,1049,17,1.0,2.0,3.0,2
1887,1049,4,1.0,2.0,3.0,3
1888,1049,45,1.0,2.0,3.0,1
1889,1049,15,1.0,2.0,3.0,3
1890,1049,32,1.0,2.0,3.0,1
1891,1049,1,1.0,2.0,3.0,2
1892,1049,64,1.0,2.0,3.0,3
1893,1049,11,1.0,2.0,3.0,3
1894,1049,7,1.0,2.0,3.0,3
1895,1049,63,1.0,1.0,3.0,3
1896,1049,74,1.0,1.0,3.0,3
1897,1049,17,1.0,1.0,3.0,3
1898,1049,4,1.0,1.0,3.0,4
1899,1049,45,1.0,1.0,3.0,3
1900,1049,15,1.0,1.0,3.0,3
1901,1049,32,1.0,1.0,3.0,2
1902,1049,1,1.0,1.0,3.0,2
1903,1049,64,1.0,1.0,3.0,3
1904,1049,11,1.0,1.0,3.0,2
1905,1049,7,1.0,1.0,3.0,3
1906,1049,63,2.0,1.0,3.0,4
1907,1049,74,2.0,1.0,3.0,4
1908,1049,17,2.0,1.0,3.0,3
1909,1049,4,2.0,1.0,3.0,5
1910,1049,45,2.0,1.0,3.0,2
1911,1049,15,2.0,1.0,3.0,5
1912,1049,32,2.0,1.0,3.0,3
1913,1049,1,2.0,1.0,3.0,5
1914,1049,64,2.0,1.0,3.0,5
1915,1049,11,2.0,1.0,3.0,5
1916,1049,7,2.0,1.0,3.0,5
1917,1049,16,2.0,1.0,3.0,3
1918,1049,58,2.0,1.0,3.0,3
1919,1049,57,2.0,1.0,3.0,3
1920,1049,16,1.0,2.0,3.0,2
1921,1049,58,1.0,2.0,3.0,2
1922,1049,57,1.0,2.0,3.0,2
1923,1049,16,2.0,2.0,3.0,1
1924,1049,58,2.0,2.0,3.0,1
1925,1049,57,2.0,2.0,3.0,1
1926,1008,51,1.0,1.0,1.0,4
1927,1008,8,1.0,1.0,1.0,3
1928,1008,18,1.0,1.0,1.0,5
1929,1008,19,1.0,1.0,1.0,4
1930,1008,36,1.0,1.0,1.0,3
1931,1008,56,1.0,1.0,1.0,5
1932,1008,2,1.0,1.0,1.0,5
1933,1008,52,1.0,1.0,1.0,3
1934,1008,31,1.0,1.0,1.0,5
1935,1008,17,1.0,1.0,1.0,4
1936,1008,7,1.0,1.0,1.0,5
1937,1008,0,1.0,1.0,1.0,3
1938,1008,60,1.0,1.0,1.0,3
1939,1008,69,1.0,1.0,1.0,2
1940,1008,37,1.0,1.0,1.0,3
1941,1008,51,2.0,1.0,1.0,4
1942,1008,8,2.0,1.0,1.0,4
1943,1008,18,2.0,1.0,1.0,5
1944,1008,19,2.0,1.0,1.0,5
1945,1008,36,2.0,1.0,1.0,4
1946,1008,56,2.0,1.0,1.0,5
1947,1008,2,2.0,1.0,1.0,5
1948,1008,52,2.0,1.0,1.0,4
